video_id,frame_number,groundtruth_label,predicted_label,predicted_label_probability,probability_P,probability_S,probability_n,mismatch_flag
HUMEcnkvhJU,1386,?,S,0.428321,0.265270,0.428321,0.306409,*WRONG*
HUMEcnkvhJU,1392,?,S,0.380435,0.309632,0.380435,0.309933,*WRONG*
HUMEcnkvhJU,1398,?,S,0.369375,0.333526,0.369375,0.297099,*WRONG*
HUMEcnkvhJU,1404,?,S,0.391856,0.305979,0.391856,0.302164,*WRONG*
HUMEcnkvhJU,1410,?,S,0.354609,0.348577,0.354609,0.296815,*WRONG*
HUMEcnkvhJU,1416,?,P,0.415325,0.415325,0.309136,0.275539,*WRONG*
HUMEcnkvhJU,1422,?,P,0.406070,0.406070,0.327322,0.266608,*WRONG*
HUMEcnkvhJU,1428,?,P,0.402416,0.402416,0.315151,0.282434,*WRONG*
HUMEcnkvhJU,1434,?,P,0.391245,0.391245,0.298672,0.310083,*WRONG*
HUMEcnkvhJU,1440,?,P,0.361955,0.361955,0.303202,0.334843,*WRONG*
HUMEcnkvhJU,1446,?,P,0.383842,0.383842,0.324664,0.291494,*WRONG*
HUMEcnkvhJU,1452,?,P,0.388886,0.388886,0.352609,0.258505,*WRONG*
HUMEcnkvhJU,1458,?,S,0.429424,0.273050,0.429424,0.297527,*WRONG*
HUMEcnkvhJU,1464,?,S,0.391589,0.294419,0.391589,0.313993,*WRONG*
HUMEcnkvhJU,1470,?,P,0.348148,0.348148,0.307782,0.344069,*WRONG*
HUMEcnkvhJU,1476,?,S,0.363745,0.310545,0.363745,0.325710,*WRONG*
HUMEcnkvhJU,1482,?,S,0.397196,0.303502,0.397196,0.299302,*WRONG*
HUMEcnkvhJU,1488,?,S,0.392171,0.301462,0.392171,0.306367,*WRONG*
HUMEcnkvhJU,1494,?,n,0.344865,0.311265,0.343870,0.344865,*WRONG*
HUMEcnkvhJU,1500,?,S,0.389679,0.298653,0.389679,0.311668,*WRONG*
HUMEcnkvhJU,1506,?,S,0.404278,0.299378,0.404278,0.296344,*WRONG*
HUMEcnkvhJU,1512,?,S,0.417288,0.284272,0.417288,0.298440,*WRONG*
HUMEcnkvhJU,1518,?,S,0.422276,0.272307,0.422276,0.305417,*WRONG*
HUMEcnkvhJU,1524,?,S,0.424480,0.282894,0.424480,0.292626,*WRONG*
HUMEcnkvhJU,1530,?,S,0.380258,0.332129,0.380258,0.287613,*WRONG*
HUMEcnkvhJU,1536,?,P,0.365321,0.365321,0.352801,0.281878,*WRONG*
HUMEcnkvhJU,1542,?,P,0.370809,0.370809,0.314620,0.314571,*WRONG*
HUMEcnkvhJU,1548,?,P,0.381234,0.381234,0.295150,0.323616,*WRONG*
HUMEcnkvhJU,1554,?,P,0.372445,0.372445,0.294991,0.332564,*WRONG*
HUMEcnkvhJU,1560,?,P,0.392056,0.392056,0.298136,0.309807,*WRONG*
HUMEcnkvhJU,1566,?,P,0.410103,0.410103,0.276388,0.313509,*WRONG*
HUMEcnkvhJU,1572,?,P,0.401582,0.401582,0.254617,0.343801,*WRONG*
HUMEcnkvhJU,1578,?,P,0.392942,0.392942,0.255699,0.351359,*WRONG*
HUMEcnkvhJU,1584,?,P,0.382425,0.382425,0.264904,0.352671,*WRONG*
HUMEcnkvhJU,1590,?,n,0.367185,0.317212,0.315602,0.367185,*WRONG*
HUMEcnkvhJU,1596,?,n,0.350033,0.318787,0.331180,0.350033,*WRONG*
HUMEcnkvhJU,1602,?,n,0.418905,0.297549,0.283546,0.418905,*WRONG*
HUMEcnkvhJU,1608,?,n,0.421813,0.306551,0.271635,0.421813,*WRONG*
HUMEcnkvhJU,1614,?,n,0.393061,0.276149,0.330790,0.393061,*WRONG*
HUMEcnkvhJU,1620,?,n,0.412950,0.287619,0.299431,0.412950,*WRONG*
HUMEcnkvhJU,1626,?,n,0.439151,0.278566,0.282283,0.439151,*WRONG*
HUMEcnkvhJU,1632,?,n,0.396766,0.340094,0.263141,0.396766,*WRONG*
HUMEcnkvhJU,1638,?,P,0.376549,0.376549,0.275569,0.347883,*WRONG*
HUMEcnkvhJU,1644,?,n,0.344183,0.343251,0.312565,0.344183,*WRONG*
HUMEcnkvhJU,1650,?,S,0.351595,0.307260,0.351595,0.341146,*WRONG*
HUMEcnkvhJU,1656,?,n,0.376549,0.311910,0.311541,0.376549,*WRONG*
HUMEcnkvhJU,1662,?,n,0.423683,0.296546,0.279771,0.423683,*WRONG*
HUMEcnkvhJU,1668,?,n,0.461964,0.269492,0.268544,0.461964,*WRONG*
HUMEcnkvhJU,1674,?,n,0.451660,0.287292,0.261049,0.451660,*WRONG*
HUMEcnkvhJU,1680,?,n,0.403503,0.289797,0.306700,0.403503,*WRONG*
HUMEcnkvhJU,1686,?,n,0.467920,0.273753,0.258327,0.467920,*WRONG*
HUMEcnkvhJU,1692,?,n,0.499777,0.264741,0.235482,0.499777,*WRONG*
HUMEcnkvhJU,1698,?,n,0.455645,0.302368,0.241987,0.455645,*WRONG*
HUMEcnkvhJU,1704,?,n,0.433626,0.284054,0.282319,0.433626,*WRONG*
HUMEcnkvhJU,1710,?,n,0.532118,0.252603,0.215280,0.532118,*WRONG*
HUMEcnkvhJU,1716,?,n,0.498006,0.267041,0.234952,0.498006,*WRONG*
HUMEcnkvhJU,1722,?,n,0.512435,0.253637,0.233928,0.512435,*WRONG*
HUMEcnkvhJU,1728,?,n,0.380323,0.328340,0.291337,0.380323,*WRONG*
HUMEcnkvhJU,1734,?,n,0.337324,0.326687,0.335989,0.337324,*WRONG*
HUMEcnkvhJU,1740,?,n,0.417783,0.281467,0.300750,0.417783,*WRONG*
HUMEcnkvhJU,1746,?,n,0.420714,0.256446,0.322840,0.420714,*WRONG*
HUMEcnkvhJU,1752,?,n,0.396709,0.275546,0.327745,0.396709,*WRONG*
HUMEcnkvhJU,1758,?,n,0.422615,0.295835,0.281549,0.422615,*WRONG*
HUMEcnkvhJU,1764,?,n,0.429159,0.317749,0.253092,0.429159,*WRONG*
HUMEcnkvhJU,1770,?,n,0.454451,0.303989,0.241560,0.454451,*WRONG*
HUMEcnkvhJU,1776,?,n,0.454379,0.315961,0.229660,0.454379,*WRONG*
HUMEcnkvhJU,1782,?,n,0.450583,0.294736,0.254681,0.450583,*WRONG*
HUMEcnkvhJU,1788,?,n,0.425817,0.295894,0.278289,0.425817,*WRONG*
HUMEcnkvhJU,1794,?,n,0.406101,0.328911,0.264988,0.406101,*WRONG*
HUMEcnkvhJU,1800,?,n,0.375784,0.354955,0.269261,0.375784,*WRONG*
HUMEcnkvhJU,1806,?,n,0.419398,0.315475,0.265127,0.419398,*WRONG*
HUMEcnkvhJU,1812,?,n,0.441080,0.301218,0.257703,0.441080,*WRONG*
HUMEcnkvhJU,1818,?,n,0.466378,0.289743,0.243879,0.466378,*WRONG*
HUMEcnkvhJU,1824,?,n,0.453481,0.330008,0.216512,0.453481,*WRONG*
