video_id,frame_number,groundtruth_label,predicted_label,predicted_label_probability,probability_P,probability_S,probability_n,mismatch_flag
-FSPre_AG4k,648,?,n,0.980320,0.007739,0.011941,0.980320,*WRONG*
-FSPre_AG4k,654,?,n,0.931417,0.031066,0.037518,0.931417,*WRONG*
-FSPre_AG4k,660,?,n,0.893908,0.050142,0.055950,0.893908,*WRONG*
-FSPre_AG4k,666,?,n,0.851161,0.082057,0.066782,0.851161,*WRONG*
-FSPre_AG4k,672,?,n,0.896037,0.052704,0.051259,0.896037,*WRONG*
-FSPre_AG4k,678,?,n,0.912284,0.044736,0.042979,0.912284,*WRONG*
-FSPre_AG4k,684,?,n,0.905105,0.046921,0.047974,0.905105,*WRONG*
-FSPre_AG4k,690,?,n,0.907803,0.045624,0.046573,0.907803,*WRONG*
-FSPre_AG4k,696,?,n,0.913736,0.044806,0.041458,0.913736,*WRONG*
-FSPre_AG4k,702,?,n,0.951315,0.024635,0.024050,0.951315,*WRONG*
-FSPre_AG4k,708,?,n,0.952086,0.024475,0.023439,0.952086,*WRONG*
-FSPre_AG4k,714,?,n,0.945242,0.027084,0.027674,0.945242,*WRONG*
-FSPre_AG4k,720,?,n,0.926979,0.034314,0.038706,0.926979,*WRONG*
-FSPre_AG4k,726,?,n,0.917790,0.036706,0.045504,0.917790,*WRONG*
-FSPre_AG4k,732,?,n,0.905506,0.044992,0.049501,0.905506,*WRONG*
-FSPre_AG4k,738,?,n,0.892401,0.050805,0.056794,0.892401,*WRONG*
-FSPre_AG4k,744,?,n,0.919245,0.039412,0.041342,0.919245,*WRONG*
-FSPre_AG4k,750,?,n,0.923856,0.037139,0.039005,0.923856,*WRONG*
-FSPre_AG4k,756,?,n,0.917169,0.039504,0.043326,0.917169,*WRONG*
-FSPre_AG4k,762,?,n,0.942125,0.028970,0.028904,0.942125,*WRONG*
-FSPre_AG4k,768,?,n,0.918566,0.038694,0.042739,0.918566,*WRONG*
-FSPre_AG4k,774,?,n,0.928189,0.032699,0.039112,0.928189,*WRONG*
-FSPre_AG4k,780,?,n,0.951263,0.022032,0.026705,0.951263,*WRONG*
-FSPre_AG4k,786,?,n,0.964011,0.015294,0.020695,0.964011,*WRONG*
-FSPre_AG4k,792,?,n,0.966196,0.013345,0.020459,0.966196,*WRONG*
-FSPre_AG4k,798,?,n,0.966451,0.013259,0.020289,0.966451,*WRONG*
-FSPre_AG4k,804,?,n,0.972809,0.011441,0.015751,0.972809,*WRONG*
-FSPre_AG4k,810,?,n,0.967538,0.014304,0.018159,0.967538,*WRONG*
-FSPre_AG4k,816,?,n,0.970715,0.013528,0.015757,0.970715,*WRONG*
-FSPre_AG4k,822,?,n,0.968390,0.014457,0.017153,0.968390,*WRONG*
-FSPre_AG4k,828,?,n,0.968179,0.014801,0.017020,0.968179,*WRONG*
-FSPre_AG4k,834,?,n,0.974247,0.012395,0.013359,0.974247,*WRONG*
-FSPre_AG4k,840,?,n,0.978850,0.009285,0.011865,0.978850,*WRONG*
-FSPre_AG4k,846,?,n,0.984488,0.006014,0.009498,0.984488,*WRONG*
-FSPre_AG4k,852,?,n,0.980854,0.007032,0.012114,0.980854,*WRONG*
-FSPre_AG4k,858,?,n,0.971147,0.010940,0.017913,0.971147,*WRONG*
-FSPre_AG4k,864,?,n,0.967918,0.013197,0.018884,0.967918,*WRONG*
-FSPre_AG4k,870,?,n,0.943722,0.023760,0.032518,0.943722,*WRONG*
-FSPre_AG4k,876,?,n,0.964093,0.015433,0.020474,0.964093,*WRONG*
-FSPre_AG4k,882,?,n,0.946840,0.022917,0.030243,0.946840,*WRONG*
-FSPre_AG4k,888,?,n,0.901824,0.052144,0.046031,0.901824,*WRONG*
-FSPre_AG4k,894,?,n,0.870781,0.088340,0.040878,0.870781,*WRONG*
-FSPre_AG4k,900,?,n,0.844520,0.121536,0.033944,0.844520,*WRONG*
-FSPre_AG4k,906,?,n,0.820823,0.149023,0.030155,0.820823,*WRONG*
-FSPre_AG4k,912,?,n,0.798179,0.164143,0.037677,0.798179,*WRONG*
-FSPre_AG4k,918,?,n,0.742800,0.225583,0.031617,0.742800,*WRONG*
-FSPre_AG4k,924,?,n,0.696782,0.268534,0.034684,0.696782,*WRONG*
-FSPre_AG4k,930,?,n,0.685581,0.285933,0.028486,0.685581,*WRONG*
-FSPre_AG4k,936,?,n,0.671683,0.293002,0.035315,0.671683,*WRONG*
-FSPre_AG4k,942,?,n,0.584749,0.381970,0.033281,0.584749,*WRONG*
-FSPre_AG4k,948,?,P,0.585045,0.585045,0.034711,0.380244,*WRONG*
-FSPre_AG4k,954,?,P,0.740565,0.740565,0.039939,0.219496,*WRONG*
-FSPre_AG4k,960,?,P,0.895424,0.895424,0.027922,0.076654,*WRONG*
-FSPre_AG4k,966,?,P,0.941788,0.941788,0.017380,0.040832,*WRONG*
-FSPre_AG4k,972,?,P,0.954460,0.954460,0.015188,0.030353,*WRONG*
-FSPre_AG4k,978,?,P,0.961296,0.961296,0.013160,0.025544,*WRONG*
-FSPre_AG4k,984,?,P,0.958786,0.958786,0.011747,0.029466,*WRONG*
-FSPre_AG4k,990,?,P,0.956608,0.956608,0.009516,0.033876,*WRONG*
-FSPre_AG4k,996,?,P,0.983971,0.983971,0.008279,0.007750,*WRONG*
-FSPre_AG4k,1002,?,P,0.986592,0.986592,0.006055,0.007353,*WRONG*
-FSPre_AG4k,1008,?,P,0.987763,0.987763,0.005420,0.006817,*WRONG*
-FSPre_AG4k,1014,?,P,0.989193,0.989193,0.004746,0.006061,*WRONG*
-FSPre_AG4k,1020,?,P,0.987732,0.987732,0.005646,0.006623,*WRONG*
-FSPre_AG4k,1026,?,P,0.984299,0.984299,0.008057,0.007644,*WRONG*
-FSPre_AG4k,1032,?,P,0.983804,0.983804,0.006369,0.009827,*WRONG*
-FSPre_AG4k,1038,?,P,0.984510,0.984510,0.006600,0.008890,*WRONG*
-FSPre_AG4k,1044,?,P,0.984692,0.984692,0.006749,0.008559,*WRONG*
-FSPre_AG4k,1050,?,P,0.980578,0.980578,0.008646,0.010776,*WRONG*
-FSPre_AG4k,1056,?,P,0.974480,0.974480,0.009894,0.015626,*WRONG*
-FSPre_AG4k,1062,?,P,0.984775,0.984775,0.005958,0.009267,*WRONG*
-FSPre_AG4k,1068,?,P,0.982527,0.982527,0.006933,0.010541,*WRONG*
-FSPre_AG4k,1074,?,P,0.986934,0.986934,0.004709,0.008357,*WRONG*
-FSPre_AG4k,1080,?,P,0.988885,0.988885,0.004082,0.007032,*WRONG*
-FSPre_AG4k,1086,?,P,0.988933,0.988933,0.003736,0.007331,*WRONG*
-FSPre_AG4k,1092,?,P,0.984035,0.984035,0.005571,0.010394,*WRONG*
-FSPre_AG4k,1098,?,P,0.983593,0.983593,0.006060,0.010347,*WRONG*
-FSPre_AG4k,1104,?,P,0.985531,0.985531,0.005597,0.008872,*WRONG*
-FSPre_AG4k,1110,?,P,0.983396,0.983396,0.006197,0.010407,*WRONG*
-FSPre_AG4k,1116,?,P,0.983772,0.983772,0.005976,0.010253,*WRONG*
-FSPre_AG4k,1122,?,P,0.985824,0.985824,0.004910,0.009266,*WRONG*
-FSPre_AG4k,1128,?,P,0.988257,0.988257,0.003864,0.007879,*WRONG*
-FSPre_AG4k,1134,?,P,0.980396,0.980396,0.006927,0.012678,*WRONG*
-FSPre_AG4k,1140,?,P,0.982938,0.982938,0.005646,0.011416,*WRONG*
-FSPre_AG4k,1146,?,P,0.974793,0.974793,0.008482,0.016725,*WRONG*
-FSPre_AG4k,1152,?,P,0.982911,0.982911,0.005949,0.011140,*WRONG*
-FSPre_AG4k,1158,?,P,0.971013,0.971013,0.010051,0.018936,*WRONG*
-FSPre_AG4k,1164,?,P,0.975438,0.975438,0.009362,0.015200,*WRONG*
-FSPre_AG4k,1170,?,P,0.982213,0.982213,0.008260,0.009526,*WRONG*
-FSPre_AG4k,1176,?,P,0.986710,0.986710,0.005446,0.007843,*WRONG*
-FSPre_AG4k,1182,?,P,0.986923,0.986923,0.005448,0.007630,*WRONG*
-FSPre_AG4k,1188,?,P,0.981881,0.981881,0.007297,0.010823,*WRONG*
-FSPre_AG4k,1194,?,P,0.985682,0.985682,0.005742,0.008576,*WRONG*
-FSPre_AG4k,1200,?,P,0.985018,0.985018,0.006077,0.008905,*WRONG*
-FSPre_AG4k,1206,?,P,0.969905,0.969905,0.014149,0.015945,*WRONG*
-FSPre_AG4k,1212,?,P,0.980648,0.980648,0.008858,0.010494,*WRONG*
-FSPre_AG4k,1218,?,P,0.984600,0.984600,0.006172,0.009228,*WRONG*
-FSPre_AG4k,1224,?,P,0.986900,0.986900,0.005190,0.007910,*WRONG*
-FSPre_AG4k,1230,?,P,0.984718,0.984718,0.005821,0.009461,*WRONG*
-FSPre_AG4k,1236,?,P,0.986776,0.986776,0.005473,0.007751,*WRONG*
-FSPre_AG4k,1242,?,P,0.986941,0.986941,0.005385,0.007674,*WRONG*
-FSPre_AG4k,1248,?,P,0.982924,0.982924,0.007770,0.009305,*WRONG*
-FSPre_AG4k,1254,?,P,0.985581,0.985581,0.006103,0.008316,*WRONG*
-FSPre_AG4k,1260,?,P,0.981593,0.981593,0.008502,0.009905,*WRONG*
-FSPre_AG4k,1266,?,P,0.987238,0.987238,0.004738,0.008025,*WRONG*
-FSPre_AG4k,1272,?,P,0.986266,0.986266,0.005530,0.008204,*WRONG*
-FSPre_AG4k,1278,?,P,0.985684,0.985684,0.005446,0.008871,*WRONG*
-FSPre_AG4k,1284,?,P,0.985501,0.985501,0.005263,0.009236,*WRONG*
-FSPre_AG4k,1290,?,P,0.985808,0.985808,0.005643,0.008549,*WRONG*
-FSPre_AG4k,1296,?,P,0.985123,0.985123,0.005349,0.009528,*WRONG*
-FSPre_AG4k,1302,?,P,0.986340,0.986340,0.005779,0.007882,*WRONG*
-FSPre_AG4k,1308,?,P,0.989078,0.989078,0.004087,0.006835,*WRONG*
-FSPre_AG4k,1314,?,P,0.985088,0.985088,0.005628,0.009285,*WRONG*
-FSPre_AG4k,1320,?,P,0.983977,0.983977,0.006052,0.009971,*WRONG*
-FSPre_AG4k,1326,?,P,0.978245,0.978245,0.007293,0.014462,*WRONG*
-FSPre_AG4k,1332,?,P,0.974438,0.974438,0.008034,0.017528,*WRONG*
-FSPre_AG4k,1338,?,P,0.979267,0.979267,0.006821,0.013912,*WRONG*
-FSPre_AG4k,1344,?,P,0.984255,0.984255,0.005815,0.009931,*WRONG*
-FSPre_AG4k,1350,?,P,0.980714,0.980714,0.005904,0.013382,*WRONG*
-FSPre_AG4k,1356,?,P,0.985843,0.985843,0.005242,0.008916,*WRONG*
-FSPre_AG4k,1362,?,P,0.986407,0.986407,0.004961,0.008632,*WRONG*
-FSPre_AG4k,1368,?,P,0.977499,0.977499,0.008137,0.014364,*WRONG*
-FSPre_AG4k,1374,?,P,0.974465,0.974465,0.008830,0.016705,*WRONG*
-FSPre_AG4k,1380,?,P,0.988690,0.988690,0.004117,0.007193,*WRONG*
-FSPre_AG4k,1386,?,P,0.984982,0.984982,0.004932,0.010085,*WRONG*
-FSPre_AG4k,1392,?,P,0.986600,0.986600,0.004600,0.008799,*WRONG*
-FSPre_AG4k,1398,?,P,0.986529,0.986529,0.004412,0.009059,*WRONG*
-FSPre_AG4k,1404,?,P,0.984838,0.984838,0.005318,0.009844,*WRONG*
-FSPre_AG4k,1410,?,P,0.987184,0.987184,0.004447,0.008369,*WRONG*
-FSPre_AG4k,1416,?,P,0.984915,0.984915,0.004715,0.010370,*WRONG*
-FSPre_AG4k,1422,?,P,0.980212,0.980212,0.006219,0.013568,*WRONG*
-FSPre_AG4k,1428,?,P,0.968988,0.968988,0.011407,0.019605,*WRONG*
-FSPre_AG4k,1434,?,P,0.968282,0.968282,0.008736,0.022982,*WRONG*
-FSPre_AG4k,1440,?,P,0.960234,0.960234,0.013689,0.026077,*WRONG*
-FSPre_AG4k,1446,?,P,0.962604,0.962604,0.013190,0.024206,*WRONG*
-FSPre_AG4k,1452,?,P,0.963358,0.963358,0.012251,0.024391,*WRONG*
-FSPre_AG4k,1458,?,P,0.976282,0.976282,0.008977,0.014741,*WRONG*
-FSPre_AG4k,1464,?,P,0.978366,0.978366,0.008140,0.013494,*WRONG*
-FSPre_AG4k,1470,?,P,0.962445,0.962445,0.014813,0.022742,*WRONG*
-FSPre_AG4k,1476,?,P,0.972259,0.972259,0.010763,0.016978,*WRONG*
-FSPre_AG4k,1482,?,P,0.950013,0.950013,0.021704,0.028283,*WRONG*
-FSPre_AG4k,1488,?,P,0.965644,0.965644,0.013811,0.020545,*WRONG*
-FSPre_AG4k,1494,?,P,0.977678,0.977678,0.009662,0.012660,*WRONG*
-FSPre_AG4k,1500,?,P,0.981201,0.981201,0.007562,0.011237,*WRONG*
-FSPre_AG4k,1506,?,P,0.981489,0.981489,0.007873,0.010638,*WRONG*
-FSPre_AG4k,1512,?,P,0.976453,0.976453,0.009639,0.013908,*WRONG*
-FSPre_AG4k,1518,?,P,0.980752,0.980752,0.007668,0.011580,*WRONG*
-FSPre_AG4k,1524,?,P,0.977609,0.977609,0.008734,0.013657,*WRONG*
-FSPre_AG4k,1530,?,P,0.982648,0.982648,0.007286,0.010067,*WRONG*
-FSPre_AG4k,1536,?,P,0.962335,0.962335,0.018124,0.019540,*WRONG*
-FSPre_AG4k,1542,?,P,0.968073,0.968073,0.015922,0.016004,*WRONG*
-FSPre_AG4k,1548,?,P,0.970335,0.970335,0.012736,0.016929,*WRONG*
-FSPre_AG4k,1554,?,P,0.966490,0.966490,0.013948,0.019562,*WRONG*
-FSPre_AG4k,1560,?,P,0.961700,0.961700,0.019956,0.018345,*WRONG*
-FSPre_AG4k,1566,?,P,0.950390,0.950390,0.024842,0.024768,*WRONG*
-FSPre_AG4k,1572,?,P,0.965469,0.965469,0.016470,0.018061,*WRONG*
-FSPre_AG4k,1578,?,P,0.965636,0.965636,0.016581,0.017782,*WRONG*
-FSPre_AG4k,1584,?,P,0.963579,0.963579,0.015435,0.020986,*WRONG*
-FSPre_AG4k,1590,?,P,0.977223,0.977223,0.008995,0.013782,*WRONG*
-FSPre_AG4k,1596,?,P,0.964899,0.964899,0.012326,0.022775,*WRONG*
-FSPre_AG4k,1602,?,P,0.974743,0.974743,0.009077,0.016180,*WRONG*
-FSPre_AG4k,1608,?,P,0.967376,0.967376,0.011441,0.021183,*WRONG*
-FSPre_AG4k,1614,?,P,0.976431,0.976431,0.007253,0.016316,*WRONG*
-FSPre_AG4k,1620,?,P,0.968251,0.968251,0.012934,0.018816,*WRONG*
-FSPre_AG4k,1626,?,P,0.953926,0.953926,0.019566,0.026508,*WRONG*
-FSPre_AG4k,1632,?,P,0.970103,0.970103,0.011865,0.018032,*WRONG*
-FSPre_AG4k,1638,?,P,0.978636,0.978636,0.008655,0.012708,*WRONG*
-FSPre_AG4k,1644,?,P,0.978702,0.978702,0.008533,0.012765,*WRONG*
-FSPre_AG4k,1650,?,P,0.956429,0.956429,0.017830,0.025741,*WRONG*
-FSPre_AG4k,1656,?,P,0.969240,0.969240,0.013678,0.017082,*WRONG*
-FSPre_AG4k,1662,?,P,0.941049,0.941049,0.026902,0.032050,*WRONG*
-FSPre_AG4k,1668,?,P,0.975928,0.975928,0.010366,0.013705,*WRONG*
-FSPre_AG4k,1674,?,P,0.983717,0.983717,0.007307,0.008976,*WRONG*
-FSPre_AG4k,1680,?,P,0.973918,0.973918,0.012982,0.013100,*WRONG*
-FSPre_AG4k,1686,?,P,0.979748,0.979748,0.009129,0.011122,*WRONG*
-FSPre_AG4k,1692,?,P,0.951059,0.951059,0.021958,0.026983,*WRONG*
-FSPre_AG4k,1698,?,P,0.952849,0.952849,0.022039,0.025113,*WRONG*
-FSPre_AG4k,1704,?,P,0.957311,0.957311,0.020581,0.022108,*WRONG*
-FSPre_AG4k,1710,?,P,0.955984,0.955984,0.020109,0.023908,*WRONG*
-FSPre_AG4k,1716,?,P,0.972427,0.972427,0.012293,0.015279,*WRONG*
-FSPre_AG4k,1722,?,P,0.969203,0.969203,0.014168,0.016629,*WRONG*
-FSPre_AG4k,1728,?,P,0.972889,0.972889,0.009816,0.017295,*WRONG*
-FSPre_AG4k,1734,?,P,0.956368,0.956368,0.020485,0.023147,*WRONG*
-FSPre_AG4k,1740,?,P,0.947462,0.947462,0.021878,0.030660,*WRONG*
-FSPre_AG4k,1746,?,P,0.982723,0.982723,0.006546,0.010731,*WRONG*
-FSPre_AG4k,1752,?,P,0.983579,0.983579,0.005717,0.010704,*WRONG*
-FSPre_AG4k,1758,?,P,0.982760,0.982760,0.005778,0.011462,*WRONG*
-FSPre_AG4k,1764,?,P,0.986898,0.986898,0.004743,0.008359,*WRONG*
-FSPre_AG4k,1770,?,P,0.980620,0.980620,0.006220,0.013160,*WRONG*
-FSPre_AG4k,1776,?,P,0.977789,0.977789,0.008209,0.014003,*WRONG*
-FSPre_AG4k,1782,?,P,0.983503,0.983503,0.005127,0.011370,*WRONG*
-FSPre_AG4k,1788,?,P,0.978842,0.978842,0.006687,0.014471,*WRONG*
-FSPre_AG4k,1794,?,P,0.971258,0.971258,0.009787,0.018956,*WRONG*
-FSPre_AG4k,1800,?,P,0.949522,0.949522,0.014712,0.035765,*WRONG*
-FSPre_AG4k,1806,?,P,0.935192,0.935192,0.023242,0.041567,*WRONG*
-FSPre_AG4k,1812,?,P,0.944228,0.944228,0.024171,0.031602,*WRONG*
-FSPre_AG4k,1818,?,P,0.955839,0.955839,0.019179,0.024983,*WRONG*
-FSPre_AG4k,1824,?,P,0.975433,0.975433,0.009519,0.015048,*WRONG*
-FSPre_AG4k,1830,?,P,0.966813,0.966813,0.011001,0.022186,*WRONG*
-FSPre_AG4k,1836,?,P,0.975929,0.975929,0.007331,0.016740,*WRONG*
-FSPre_AG4k,1842,?,P,0.971257,0.971257,0.009574,0.019169,*WRONG*
-FSPre_AG4k,1848,?,P,0.954388,0.954388,0.015874,0.029738,*WRONG*
-FSPre_AG4k,1854,?,P,0.933542,0.933542,0.025407,0.041051,*WRONG*
-FSPre_AG4k,1860,?,P,0.965028,0.965028,0.011091,0.023881,*WRONG*
-FSPre_AG4k,1866,?,P,0.969845,0.969845,0.011311,0.018844,*WRONG*
