video_id,frame_number,groundtruth_label,predicted_label,predicted_label_probability,probability_P,probability_S,probability_n,mismatch_flag
rjmKJKG5Nx0,396,?,n,0.504965,0.338648,0.156387,0.504965,*WRONG*
rjmKJKG5Nx0,402,?,n,0.527821,0.338474,0.133705,0.527821,*WRONG*
rjmKJKG5Nx0,408,?,n,0.497046,0.371377,0.131577,0.497046,*WRONG*
rjmKJKG5Nx0,414,?,n,0.481102,0.390853,0.128045,0.481102,*WRONG*
rjmKJKG5Nx0,420,?,n,0.478711,0.395879,0.125410,0.478711,*WRONG*
rjmKJKG5Nx0,426,?,n,0.496287,0.382640,0.121072,0.496287,*WRONG*
rjmKJKG5Nx0,432,?,n,0.490692,0.388491,0.120817,0.490692,*WRONG*
rjmKJKG5Nx0,438,?,n,0.510907,0.375081,0.114012,0.510907,*WRONG*
rjmKJKG5Nx0,444,?,n,0.510113,0.360669,0.129219,0.510113,*WRONG*
rjmKJKG5Nx0,450,?,n,0.489932,0.382060,0.128008,0.489932,*WRONG*
rjmKJKG5Nx0,456,?,n,0.510737,0.369818,0.119446,0.510737,*WRONG*
rjmKJKG5Nx0,462,?,n,0.482414,0.389367,0.128220,0.482414,*WRONG*
rjmKJKG5Nx0,468,?,n,0.464813,0.395650,0.139537,0.464813,*WRONG*
rjmKJKG5Nx0,474,?,n,0.468816,0.399859,0.131325,0.468816,*WRONG*
rjmKJKG5Nx0,480,?,n,0.449824,0.409093,0.141082,0.449824,*WRONG*
rjmKJKG5Nx0,486,?,n,0.449858,0.395804,0.154338,0.449858,*WRONG*
rjmKJKG5Nx0,492,?,n,0.432946,0.414427,0.152626,0.432946,*WRONG*
rjmKJKG5Nx0,498,?,n,0.439655,0.413617,0.146728,0.439655,*WRONG*
rjmKJKG5Nx0,504,?,n,0.442340,0.410486,0.147175,0.442340,*WRONG*
rjmKJKG5Nx0,510,?,n,0.444609,0.420868,0.134523,0.444609,*WRONG*
rjmKJKG5Nx0,516,?,n,0.435023,0.429650,0.135327,0.435023,*WRONG*
rjmKJKG5Nx0,522,?,n,0.444491,0.424428,0.131080,0.444491,*WRONG*
rjmKJKG5Nx0,528,?,P,0.443485,0.443485,0.132194,0.424321,*WRONG*
rjmKJKG5Nx0,534,?,P,0.430427,0.430427,0.139665,0.429908,*WRONG*
rjmKJKG5Nx0,540,?,P,0.433476,0.433476,0.140360,0.426164,*WRONG*
rjmKJKG5Nx0,546,?,n,0.425840,0.407043,0.167117,0.425840,*WRONG*
rjmKJKG5Nx0,552,?,P,0.413335,0.413335,0.201006,0.385659,*WRONG*
rjmKJKG5Nx0,558,?,P,0.407384,0.407384,0.216215,0.376402,*WRONG*
rjmKJKG5Nx0,564,?,P,0.404325,0.404325,0.211558,0.384117,*WRONG*
rjmKJKG5Nx0,570,?,n,0.409543,0.372816,0.217641,0.409543,*WRONG*
rjmKJKG5Nx0,576,?,n,0.409943,0.368932,0.221125,0.409943,*WRONG*
rjmKJKG5Nx0,582,?,n,0.407431,0.368266,0.224303,0.407431,*WRONG*
rjmKJKG5Nx0,588,?,n,0.434977,0.334013,0.231010,0.434977,*WRONG*
rjmKJKG5Nx0,594,?,n,0.436492,0.330456,0.233053,0.436492,*WRONG*
rjmKJKG5Nx0,600,?,n,0.435135,0.329288,0.235578,0.435135,*WRONG*
rjmKJKG5Nx0,606,?,n,0.433231,0.336140,0.230629,0.433231,*WRONG*
rjmKJKG5Nx0,612,?,n,0.448280,0.312319,0.239401,0.448280,*WRONG*
rjmKJKG5Nx0,618,?,n,0.453172,0.305375,0.241453,0.453172,*WRONG*
rjmKJKG5Nx0,624,?,n,0.498010,0.268679,0.233311,0.498010,*WRONG*
rjmKJKG5Nx0,630,?,n,0.485956,0.272667,0.241377,0.485956,*WRONG*
rjmKJKG5Nx0,636,?,n,0.484728,0.269095,0.246178,0.484728,*WRONG*
rjmKJKG5Nx0,642,?,n,0.490553,0.280410,0.229037,0.490553,*WRONG*
rjmKJKG5Nx0,648,?,n,0.480264,0.286249,0.233487,0.480264,*WRONG*
rjmKJKG5Nx0,654,?,n,0.478200,0.287759,0.234041,0.478200,*WRONG*
rjmKJKG5Nx0,660,?,n,0.463716,0.308244,0.228040,0.463716,*WRONG*
rjmKJKG5Nx0,666,?,n,0.462081,0.336761,0.201159,0.462081,*WRONG*
rjmKJKG5Nx0,672,?,n,0.472945,0.330385,0.196671,0.472945,*WRONG*
rjmKJKG5Nx0,678,?,n,0.465459,0.320122,0.214419,0.465459,*WRONG*
rjmKJKG5Nx0,684,?,n,0.475056,0.307032,0.217912,0.475056,*WRONG*
rjmKJKG5Nx0,690,?,n,0.471312,0.323026,0.205663,0.471312,*WRONG*
rjmKJKG5Nx0,696,?,n,0.465487,0.318359,0.216154,0.465487,*WRONG*
rjmKJKG5Nx0,702,?,n,0.413778,0.411001,0.175222,0.413778,*WRONG*
rjmKJKG5Nx0,708,?,P,0.419944,0.419944,0.180709,0.399347,*WRONG*
rjmKJKG5Nx0,714,?,P,0.439759,0.439759,0.168606,0.391636,*WRONG*
rjmKJKG5Nx0,720,?,P,0.422167,0.422167,0.174791,0.403042,*WRONG*
rjmKJKG5Nx0,726,?,P,0.426491,0.426491,0.169431,0.404078,*WRONG*
rjmKJKG5Nx0,732,?,n,0.423829,0.414020,0.162151,0.423829,*WRONG*
rjmKJKG5Nx0,738,?,P,0.431734,0.431734,0.156894,0.411372,*WRONG*
rjmKJKG5Nx0,744,?,P,0.438905,0.438905,0.170357,0.390738,*WRONG*
rjmKJKG5Nx0,750,?,P,0.437941,0.437941,0.171749,0.390310,*WRONG*
rjmKJKG5Nx0,756,?,n,0.432183,0.395265,0.172552,0.432183,*WRONG*
rjmKJKG5Nx0,762,?,n,0.439816,0.385875,0.174309,0.439816,*WRONG*
rjmKJKG5Nx0,768,?,n,0.449891,0.375942,0.174167,0.449891,*WRONG*
rjmKJKG5Nx0,774,?,n,0.491503,0.331910,0.176587,0.491503,*WRONG*
rjmKJKG5Nx0,780,?,n,0.502367,0.317767,0.179866,0.502367,*WRONG*
rjmKJKG5Nx0,786,?,n,0.493390,0.320765,0.185844,0.493390,*WRONG*
rjmKJKG5Nx0,792,?,n,0.484333,0.342398,0.173269,0.484333,*WRONG*
rjmKJKG5Nx0,798,?,n,0.525172,0.309714,0.165114,0.525172,*WRONG*
rjmKJKG5Nx0,804,?,n,0.511112,0.323958,0.164930,0.511112,*WRONG*
rjmKJKG5Nx0,810,?,n,0.495541,0.339382,0.165077,0.495541,*WRONG*
rjmKJKG5Nx0,816,?,n,0.504634,0.320675,0.174691,0.504634,*WRONG*
rjmKJKG5Nx0,822,?,n,0.509987,0.310549,0.179464,0.509987,*WRONG*
rjmKJKG5Nx0,828,?,n,0.494310,0.307924,0.197766,0.494310,*WRONG*
rjmKJKG5Nx0,834,?,n,0.526457,0.279951,0.193592,0.526457,*WRONG*
rjmKJKG5Nx0,840,?,n,0.509552,0.287022,0.203426,0.509552,*WRONG*
rjmKJKG5Nx0,846,?,n,0.517538,0.287885,0.194577,0.517538,*WRONG*
rjmKJKG5Nx0,852,?,n,0.424056,0.355441,0.220503,0.424056,*WRONG*
rjmKJKG5Nx0,858,?,P,0.390339,0.390339,0.222222,0.387439,*WRONG*
rjmKJKG5Nx0,864,?,n,0.464057,0.353296,0.182647,0.464057,*WRONG*
rjmKJKG5Nx0,870,?,P,0.421025,0.421025,0.204340,0.374635,*WRONG*
rjmKJKG5Nx0,876,?,n,0.436105,0.389110,0.174785,0.436105,*WRONG*
rjmKJKG5Nx0,882,?,n,0.421719,0.392344,0.185936,0.421719,*WRONG*
rjmKJKG5Nx0,888,?,n,0.433540,0.355595,0.210864,0.433540,*WRONG*
rjmKJKG5Nx0,894,?,n,0.512302,0.283560,0.204138,0.512302,*WRONG*
rjmKJKG5Nx0,900,?,n,0.451487,0.298420,0.250093,0.451487,*WRONG*
rjmKJKG5Nx0,906,?,n,0.471056,0.241772,0.287171,0.471056,*WRONG*
rjmKJKG5Nx0,912,?,n,0.446581,0.260130,0.293290,0.446581,*WRONG*
rjmKJKG5Nx0,918,?,n,0.460497,0.263257,0.276246,0.460497,*WRONG*
rjmKJKG5Nx0,924,?,n,0.375918,0.307293,0.316789,0.375918,*WRONG*
rjmKJKG5Nx0,930,?,P,0.405283,0.405283,0.294187,0.300530,*WRONG*
rjmKJKG5Nx0,936,?,P,0.405526,0.405526,0.236829,0.357645,*WRONG*
rjmKJKG5Nx0,942,?,P,0.409191,0.409191,0.242658,0.348150,*WRONG*
rjmKJKG5Nx0,948,?,P,0.361336,0.361336,0.277921,0.360744,*WRONG*
rjmKJKG5Nx0,954,?,n,0.357607,0.345579,0.296815,0.357607,*WRONG*
rjmKJKG5Nx0,960,?,n,0.418988,0.282443,0.298569,0.418988,*WRONG*
rjmKJKG5Nx0,966,?,n,0.364045,0.297695,0.338261,0.364045,*WRONG*
rjmKJKG5Nx0,972,?,n,0.484134,0.238626,0.277239,0.484134,*WRONG*
rjmKJKG5Nx0,978,?,n,0.513198,0.255823,0.230979,0.513198,*WRONG*
rjmKJKG5Nx0,984,?,n,0.542047,0.259711,0.198241,0.542047,*WRONG*
rjmKJKG5Nx0,990,?,n,0.538703,0.289141,0.172156,0.538703,*WRONG*
rjmKJKG5Nx0,996,?,n,0.503567,0.314745,0.181688,0.503567,*WRONG*
rjmKJKG5Nx0,1002,?,n,0.510497,0.283190,0.206313,0.510497,*WRONG*
rjmKJKG5Nx0,1008,?,n,0.490402,0.267095,0.242502,0.490402,*WRONG*
rjmKJKG5Nx0,1014,?,n,0.466705,0.308895,0.224400,0.466705,*WRONG*
rjmKJKG5Nx0,1020,?,n,0.449169,0.303161,0.247670,0.449169,*WRONG*
rjmKJKG5Nx0,1026,?,n,0.467495,0.285180,0.247325,0.467495,*WRONG*
rjmKJKG5Nx0,1032,?,n,0.452399,0.307302,0.240299,0.452399,*WRONG*
rjmKJKG5Nx0,1038,?,n,0.425106,0.323577,0.251317,0.425106,*WRONG*
rjmKJKG5Nx0,1044,?,n,0.402777,0.336507,0.260715,0.402777,*WRONG*
rjmKJKG5Nx0,1050,?,n,0.395299,0.323002,0.281699,0.395299,*WRONG*
rjmKJKG5Nx0,1056,?,n,0.416353,0.309930,0.273718,0.416353,*WRONG*
rjmKJKG5Nx0,1062,?,n,0.418768,0.318297,0.262935,0.418768,*WRONG*
rjmKJKG5Nx0,1068,?,n,0.415080,0.325143,0.259776,0.415080,*WRONG*
rjmKJKG5Nx0,1074,?,n,0.355421,0.345441,0.299138,0.355421,*WRONG*
rjmKJKG5Nx0,1080,?,P,0.383703,0.383703,0.286721,0.329576,*WRONG*
rjmKJKG5Nx0,1086,?,P,0.439963,0.439963,0.263582,0.296455,*WRONG*
rjmKJKG5Nx0,1092,?,P,0.418377,0.418377,0.248994,0.332629,*WRONG*
rjmKJKG5Nx0,1098,?,P,0.457503,0.457503,0.250793,0.291703,*WRONG*
rjmKJKG5Nx0,1104,?,P,0.474650,0.474650,0.242232,0.283118,*WRONG*
rjmKJKG5Nx0,1110,?,P,0.458113,0.458113,0.247682,0.294206,*WRONG*
rjmKJKG5Nx0,1116,?,P,0.378850,0.378850,0.256297,0.364854,*WRONG*
rjmKJKG5Nx0,1122,?,P,0.410828,0.410828,0.241447,0.347725,*WRONG*
rjmKJKG5Nx0,1128,?,P,0.411903,0.411903,0.236824,0.351273,*WRONG*
rjmKJKG5Nx0,1134,?,n,0.392937,0.364436,0.242627,0.392937,*WRONG*
rjmKJKG5Nx0,1140,?,n,0.391324,0.379747,0.228928,0.391324,*WRONG*
rjmKJKG5Nx0,1146,?,n,0.399551,0.359869,0.240580,0.399551,*WRONG*
rjmKJKG5Nx0,1152,?,n,0.430617,0.334541,0.234842,0.430617,*WRONG*
rjmKJKG5Nx0,1158,?,n,0.428636,0.341646,0.229717,0.428636,*WRONG*
rjmKJKG5Nx0,1164,?,n,0.426091,0.336291,0.237617,0.426091,*WRONG*
rjmKJKG5Nx0,1170,?,n,0.464184,0.313956,0.221859,0.464184,*WRONG*
rjmKJKG5Nx0,1176,?,n,0.443266,0.335308,0.221426,0.443266,*WRONG*
rjmKJKG5Nx0,1182,?,n,0.449898,0.342487,0.207615,0.449898,*WRONG*
rjmKJKG5Nx0,1188,?,n,0.446459,0.355765,0.197776,0.446459,*WRONG*
rjmKJKG5Nx0,1194,?,n,0.437851,0.358653,0.203495,0.437851,*WRONG*
rjmKJKG5Nx0,1200,?,n,0.442989,0.357225,0.199786,0.442989,*WRONG*
rjmKJKG5Nx0,1206,?,n,0.410828,0.385713,0.203459,0.410828,*WRONG*
rjmKJKG5Nx0,1212,?,n,0.384590,0.370582,0.244827,0.384590,*WRONG*
rjmKJKG5Nx0,1218,?,P,0.389059,0.389059,0.253453,0.357488,*WRONG*
rjmKJKG5Nx0,1224,?,n,0.390437,0.357442,0.252121,0.390437,*WRONG*
rjmKJKG5Nx0,1230,?,n,0.436004,0.352257,0.211738,0.436004,*WRONG*
rjmKJKG5Nx0,1236,?,n,0.435311,0.358944,0.205745,0.435311,*WRONG*
rjmKJKG5Nx0,1242,?,n,0.409641,0.397642,0.192718,0.409641,*WRONG*
rjmKJKG5Nx0,1248,?,P,0.419915,0.419915,0.182458,0.397627,*WRONG*
rjmKJKG5Nx0,1254,?,n,0.415900,0.408947,0.175153,0.415900,*WRONG*
rjmKJKG5Nx0,1260,?,P,0.422771,0.422771,0.170619,0.406609,*WRONG*
rjmKJKG5Nx0,1266,?,P,0.399716,0.399716,0.203271,0.397014,*WRONG*
rjmKJKG5Nx0,1272,?,n,0.406644,0.379106,0.214250,0.406644,*WRONG*
rjmKJKG5Nx0,1278,?,n,0.423929,0.387189,0.188882,0.423929,*WRONG*
rjmKJKG5Nx0,1284,?,n,0.447843,0.366787,0.185369,0.447843,*WRONG*
rjmKJKG5Nx0,1290,?,n,0.432338,0.378784,0.188878,0.432338,*WRONG*
rjmKJKG5Nx0,1296,?,n,0.431148,0.369486,0.199366,0.431148,*WRONG*
rjmKJKG5Nx0,1302,?,P,0.425108,0.425108,0.182358,0.392534,*WRONG*
rjmKJKG5Nx0,1308,?,P,0.441528,0.441528,0.184581,0.373892,*WRONG*
rjmKJKG5Nx0,1314,?,P,0.434761,0.434761,0.183572,0.381667,*WRONG*
rjmKJKG5Nx0,1320,?,P,0.433604,0.433604,0.164347,0.402049,*WRONG*
rjmKJKG5Nx0,1326,?,P,0.431167,0.431167,0.159799,0.409034,*WRONG*
rjmKJKG5Nx0,1332,?,P,0.422808,0.422808,0.161530,0.415662,*WRONG*
rjmKJKG5Nx0,1338,?,n,0.423027,0.422440,0.154533,0.423027,*WRONG*
rjmKJKG5Nx0,1344,?,P,0.427462,0.427462,0.166819,0.405719,*WRONG*
rjmKJKG5Nx0,1350,?,n,0.436487,0.417454,0.146059,0.436487,*WRONG*
rjmKJKG5Nx0,1356,?,n,0.456226,0.407141,0.136633,0.456226,*WRONG*
rjmKJKG5Nx0,1362,?,n,0.428607,0.417384,0.154009,0.428607,*WRONG*
rjmKJKG5Nx0,1368,?,n,0.429201,0.417317,0.153482,0.429201,*WRONG*
rjmKJKG5Nx0,1374,?,n,0.455835,0.395791,0.148374,0.455835,*WRONG*
rjmKJKG5Nx0,1380,?,P,0.426798,0.426798,0.152448,0.420754,*WRONG*
rjmKJKG5Nx0,1386,?,P,0.422057,0.422057,0.160444,0.417500,*WRONG*
rjmKJKG5Nx0,1392,?,P,0.427335,0.427335,0.162169,0.410496,*WRONG*
rjmKJKG5Nx0,1398,?,P,0.416805,0.416805,0.168713,0.414481,*WRONG*
rjmKJKG5Nx0,1404,?,n,0.418972,0.402263,0.178765,0.418972,*WRONG*
rjmKJKG5Nx0,1410,?,n,0.416075,0.394909,0.189017,0.416075,*WRONG*
rjmKJKG5Nx0,1416,?,n,0.427987,0.383322,0.188691,0.427987,*WRONG*
rjmKJKG5Nx0,1422,?,n,0.429468,0.378716,0.191816,0.429468,*WRONG*
rjmKJKG5Nx0,1428,?,P,0.412101,0.412101,0.193434,0.394465,*WRONG*
rjmKJKG5Nx0,1434,?,n,0.445340,0.385283,0.169377,0.445340,*WRONG*
rjmKJKG5Nx0,1440,?,n,0.421542,0.400312,0.178146,0.421542,*WRONG*
rjmKJKG5Nx0,1446,?,n,0.427470,0.390843,0.181687,0.427470,*WRONG*
rjmKJKG5Nx0,1452,?,n,0.479789,0.362985,0.157226,0.479789,*WRONG*
rjmKJKG5Nx0,1458,?,n,0.484339,0.371854,0.143807,0.484339,*WRONG*
rjmKJKG5Nx0,1464,?,n,0.476180,0.389689,0.134132,0.476180,*WRONG*
rjmKJKG5Nx0,1470,?,n,0.535473,0.356537,0.107990,0.535473,*WRONG*
rjmKJKG5Nx0,1476,?,n,0.513565,0.361668,0.124767,0.513565,*WRONG*
rjmKJKG5Nx0,1482,?,n,0.497327,0.368335,0.134338,0.497327,*WRONG*
rjmKJKG5Nx0,1488,?,n,0.511649,0.372021,0.116330,0.511649,*WRONG*
rjmKJKG5Nx0,1494,?,n,0.514717,0.366301,0.118982,0.514717,*WRONG*
rjmKJKG5Nx0,1500,?,n,0.529020,0.366943,0.104037,0.529020,*WRONG*
rjmKJKG5Nx0,1506,?,n,0.575430,0.331861,0.092709,0.575430,*WRONG*
rjmKJKG5Nx0,1512,?,n,0.570736,0.325037,0.104227,0.570736,*WRONG*
rjmKJKG5Nx0,1518,?,n,0.570887,0.321245,0.107868,0.570887,*WRONG*
rjmKJKG5Nx0,1524,?,n,0.551522,0.337449,0.111029,0.551522,*WRONG*
rjmKJKG5Nx0,1530,?,n,0.506653,0.369880,0.123467,0.506653,*WRONG*
rjmKJKG5Nx0,1536,?,n,0.452514,0.414778,0.132709,0.452514,*WRONG*
rjmKJKG5Nx0,1542,?,P,0.423365,0.423365,0.180620,0.396016,*WRONG*
rjmKJKG5Nx0,1548,?,P,0.409502,0.409502,0.203179,0.387319,*WRONG*
rjmKJKG5Nx0,1554,?,P,0.408055,0.408055,0.229137,0.362808,*WRONG*
rjmKJKG5Nx0,1560,?,P,0.412611,0.412611,0.214242,0.373147,*WRONG*
rjmKJKG5Nx0,1566,?,P,0.418812,0.418812,0.213394,0.367794,*WRONG*
rjmKJKG5Nx0,1572,?,n,0.446086,0.378645,0.175270,0.446086,*WRONG*
rjmKJKG5Nx0,1578,?,n,0.417501,0.390116,0.192383,0.417501,*WRONG*
rjmKJKG5Nx0,1584,?,n,0.431754,0.397553,0.170693,0.431754,*WRONG*
rjmKJKG5Nx0,1590,?,n,0.418782,0.418384,0.162833,0.418782,*WRONG*
rjmKJKG5Nx0,1596,?,n,0.423013,0.405774,0.171213,0.423013,*WRONG*
rjmKJKG5Nx0,1602,?,P,0.426094,0.426094,0.265292,0.308614,*WRONG*
rjmKJKG5Nx0,1608,?,P,0.496459,0.496459,0.229128,0.274413,*WRONG*
rjmKJKG5Nx0,1614,?,P,0.470013,0.470013,0.238670,0.291318,*WRONG*
rjmKJKG5Nx0,1620,?,P,0.447329,0.447329,0.247613,0.305058,*WRONG*
rjmKJKG5Nx0,1626,?,P,0.434654,0.434654,0.255079,0.310267,*WRONG*
rjmKJKG5Nx0,1632,?,P,0.389746,0.389746,0.227513,0.382740,*WRONG*
rjmKJKG5Nx0,1638,?,n,0.474743,0.251352,0.273905,0.474743,*WRONG*
rjmKJKG5Nx0,1644,?,n,0.561544,0.199743,0.238713,0.561544,*WRONG*
rjmKJKG5Nx0,1650,?,n,0.531986,0.196896,0.271119,0.531986,*WRONG*
rjmKJKG5Nx0,1656,?,n,0.506216,0.192915,0.300869,0.506216,*WRONG*
rjmKJKG5Nx0,1662,?,n,0.469435,0.221565,0.308999,0.469435,*WRONG*
rjmKJKG5Nx0,1668,?,n,0.471412,0.233810,0.294778,0.471412,*WRONG*
rjmKJKG5Nx0,1674,?,n,0.481129,0.276418,0.242453,0.481129,*WRONG*
rjmKJKG5Nx0,1680,?,n,0.421958,0.330938,0.247104,0.421958,*WRONG*
rjmKJKG5Nx0,1686,?,n,0.408687,0.333451,0.257863,0.408687,*WRONG*
rjmKJKG5Nx0,1692,?,n,0.413297,0.311225,0.275478,0.413297,*WRONG*
rjmKJKG5Nx0,1698,?,n,0.453211,0.314180,0.232609,0.453211,*WRONG*
rjmKJKG5Nx0,1704,?,n,0.449733,0.325767,0.224500,0.449733,*WRONG*
rjmKJKG5Nx0,1710,?,n,0.465108,0.279785,0.255107,0.465108,*WRONG*
rjmKJKG5Nx0,1716,?,n,0.503251,0.240571,0.256178,0.503251,*WRONG*
rjmKJKG5Nx0,1722,?,n,0.575850,0.200475,0.223675,0.575850,*WRONG*
rjmKJKG5Nx0,1728,?,n,0.604019,0.171253,0.224728,0.604019,*WRONG*
rjmKJKG5Nx0,1734,?,n,0.623944,0.167824,0.208232,0.623944,*WRONG*
rjmKJKG5Nx0,1740,?,n,0.586094,0.213027,0.200878,0.586094,*WRONG*
rjmKJKG5Nx0,1746,?,n,0.596152,0.212573,0.191275,0.596152,*WRONG*
rjmKJKG5Nx0,1752,?,n,0.476267,0.281144,0.242589,0.476267,*WRONG*
rjmKJKG5Nx0,1758,?,n,0.469018,0.324359,0.206623,0.469018,*WRONG*
rjmKJKG5Nx0,1764,?,n,0.490144,0.321678,0.188178,0.490144,*WRONG*
rjmKJKG5Nx0,1770,?,n,0.489043,0.323673,0.187284,0.489043,*WRONG*
rjmKJKG5Nx0,1776,?,n,0.451769,0.369084,0.179147,0.451769,*WRONG*
rjmKJKG5Nx0,1782,?,n,0.448942,0.374876,0.176183,0.448942,*WRONG*
rjmKJKG5Nx0,1788,?,n,0.489395,0.347646,0.162959,0.489395,*WRONG*
