video_id,frame_number,groundtruth_label,predicted_label,predicted_label_probability,probability_P,probability_S,probability_n,mismatch_flag
HUMEcnkvhJU,270,?,S,0.415512,0.305571,0.415512,0.278917,*WRONG*
HUMEcnkvhJU,276,?,S,0.425262,0.295671,0.425262,0.279067,*WRONG*
HUMEcnkvhJU,282,?,S,0.410869,0.288423,0.410869,0.300708,*WRONG*
HUMEcnkvhJU,288,?,S,0.421526,0.284332,0.421526,0.294142,*WRONG*
HUMEcnkvhJU,294,?,S,0.431481,0.266785,0.431481,0.301734,*WRONG*
HUMEcnkvhJU,300,?,S,0.456145,0.255457,0.456145,0.288398,*WRONG*
HUMEcnkvhJU,306,?,S,0.462754,0.262126,0.462754,0.275120,*WRONG*
HUMEcnkvhJU,312,?,S,0.464944,0.254734,0.464944,0.280322,*WRONG*
HUMEcnkvhJU,318,?,S,0.441979,0.248022,0.441979,0.309999,*WRONG*
HUMEcnkvhJU,324,?,S,0.417466,0.255677,0.417466,0.326857,*WRONG*
HUMEcnkvhJU,330,?,S,0.405846,0.265290,0.405846,0.328864,*WRONG*
HUMEcnkvhJU,336,?,S,0.398294,0.283717,0.398294,0.317989,*WRONG*
HUMEcnkvhJU,342,?,S,0.408917,0.274215,0.408917,0.316868,*WRONG*
HUMEcnkvhJU,348,?,S,0.432276,0.249300,0.432276,0.318424,*WRONG*
HUMEcnkvhJU,354,?,S,0.409541,0.241620,0.409541,0.348839,*WRONG*
HUMEcnkvhJU,360,?,S,0.429650,0.246907,0.429650,0.323443,*WRONG*
HUMEcnkvhJU,366,?,S,0.416593,0.283619,0.416593,0.299788,*WRONG*
HUMEcnkvhJU,372,?,S,0.441511,0.276193,0.441511,0.282296,*WRONG*
HUMEcnkvhJU,378,?,S,0.470195,0.255966,0.470195,0.273839,*WRONG*
HUMEcnkvhJU,384,?,S,0.493783,0.241752,0.493783,0.264465,*WRONG*
HUMEcnkvhJU,390,?,S,0.483401,0.230678,0.483401,0.285921,*WRONG*
HUMEcnkvhJU,396,?,S,0.470824,0.229046,0.470824,0.300130,*WRONG*
HUMEcnkvhJU,402,?,S,0.468980,0.222339,0.468980,0.308680,*WRONG*
HUMEcnkvhJU,408,?,S,0.462238,0.244611,0.462238,0.293151,*WRONG*
HUMEcnkvhJU,414,?,S,0.473452,0.233678,0.473452,0.292869,*WRONG*
HUMEcnkvhJU,420,?,S,0.471582,0.226341,0.471582,0.302077,*WRONG*
HUMEcnkvhJU,426,?,S,0.463775,0.235587,0.463775,0.300638,*WRONG*
HUMEcnkvhJU,432,?,S,0.466620,0.220071,0.466620,0.313309,*WRONG*
HUMEcnkvhJU,438,?,S,0.426516,0.270862,0.426516,0.302622,*WRONG*
HUMEcnkvhJU,444,?,n,0.372496,0.258313,0.369191,0.372496,*WRONG*
HUMEcnkvhJU,450,?,n,0.405027,0.242230,0.352743,0.405027,*WRONG*
HUMEcnkvhJU,456,?,S,0.450889,0.231163,0.450889,0.317948,*WRONG*
HUMEcnkvhJU,462,?,S,0.472531,0.240545,0.472531,0.286923,*WRONG*
HUMEcnkvhJU,468,?,S,0.461736,0.289343,0.461736,0.248921,*WRONG*
HUMEcnkvhJU,474,?,S,0.441418,0.328155,0.441418,0.230426,*WRONG*
HUMEcnkvhJU,480,?,S,0.439174,0.313374,0.439174,0.247451,*WRONG*
HUMEcnkvhJU,486,?,S,0.406353,0.325627,0.406353,0.268020,*WRONG*
HUMEcnkvhJU,492,?,S,0.441918,0.304076,0.441918,0.254006,*WRONG*
HUMEcnkvhJU,498,?,S,0.433111,0.290270,0.433111,0.276620,*WRONG*
HUMEcnkvhJU,504,?,S,0.437674,0.290074,0.437674,0.272253,*WRONG*
HUMEcnkvhJU,510,?,S,0.433481,0.269898,0.433481,0.296621,*WRONG*
HUMEcnkvhJU,516,?,S,0.417022,0.290343,0.417022,0.292635,*WRONG*
HUMEcnkvhJU,522,?,S,0.392320,0.283969,0.392320,0.323711,*WRONG*
HUMEcnkvhJU,528,?,S,0.380495,0.267309,0.380495,0.352196,*WRONG*
HUMEcnkvhJU,534,?,S,0.378156,0.268929,0.378156,0.352915,*WRONG*
HUMEcnkvhJU,540,?,S,0.446973,0.209283,0.446973,0.343745,*WRONG*
HUMEcnkvhJU,546,?,S,0.464230,0.240177,0.464230,0.295592,*WRONG*
HUMEcnkvhJU,552,?,S,0.427739,0.266547,0.427739,0.305714,*WRONG*
HUMEcnkvhJU,558,?,S,0.432553,0.284978,0.432553,0.282469,*WRONG*
HUMEcnkvhJU,564,?,S,0.447216,0.278655,0.447216,0.274130,*WRONG*
HUMEcnkvhJU,570,?,S,0.514288,0.233391,0.514288,0.252321,*WRONG*
HUMEcnkvhJU,576,?,S,0.498042,0.234914,0.498042,0.267044,*WRONG*
HUMEcnkvhJU,582,?,S,0.516674,0.193375,0.516674,0.289951,*WRONG*
HUMEcnkvhJU,588,?,S,0.497577,0.202493,0.497577,0.299929,*WRONG*
HUMEcnkvhJU,594,?,S,0.483247,0.211602,0.483247,0.305150,*WRONG*
HUMEcnkvhJU,600,?,S,0.494153,0.203996,0.494153,0.301851,*WRONG*
HUMEcnkvhJU,606,?,S,0.507865,0.207396,0.507865,0.284739,*WRONG*
HUMEcnkvhJU,612,?,S,0.540303,0.178991,0.540303,0.280705,*WRONG*
HUMEcnkvhJU,618,?,S,0.488041,0.187888,0.488041,0.324071,*WRONG*
HUMEcnkvhJU,624,?,S,0.550812,0.154185,0.550812,0.295003,*WRONG*
HUMEcnkvhJU,630,?,S,0.542886,0.158473,0.542886,0.298641,*WRONG*
HUMEcnkvhJU,636,?,S,0.551586,0.152080,0.551586,0.296334,*WRONG*
HUMEcnkvhJU,642,?,S,0.528835,0.187968,0.528835,0.283197,*WRONG*
HUMEcnkvhJU,648,?,S,0.542349,0.201365,0.542349,0.256287,*WRONG*
HUMEcnkvhJU,654,?,S,0.523885,0.199895,0.523885,0.276221,*WRONG*
HUMEcnkvhJU,660,?,S,0.522745,0.190734,0.522745,0.286520,*WRONG*
HUMEcnkvhJU,666,?,S,0.546401,0.167542,0.546401,0.286057,*WRONG*
HUMEcnkvhJU,672,?,S,0.544009,0.181287,0.544009,0.274705,*WRONG*
HUMEcnkvhJU,678,?,S,0.557129,0.186782,0.557129,0.256089,*WRONG*
HUMEcnkvhJU,684,?,S,0.577922,0.169046,0.577922,0.253032,*WRONG*
HUMEcnkvhJU,690,?,S,0.549779,0.167944,0.549779,0.282278,*WRONG*
HUMEcnkvhJU,696,?,S,0.543394,0.189524,0.543394,0.267082,*WRONG*
HUMEcnkvhJU,702,?,S,0.568637,0.186908,0.568637,0.244455,*WRONG*
HUMEcnkvhJU,708,?,S,0.598190,0.168972,0.598190,0.232838,*WRONG*
HUMEcnkvhJU,714,?,S,0.599946,0.160492,0.599946,0.239563,*WRONG*
HUMEcnkvhJU,720,?,S,0.569561,0.143418,0.569561,0.287021,*WRONG*
HUMEcnkvhJU,726,?,S,0.578621,0.163681,0.578621,0.257699,*WRONG*
HUMEcnkvhJU,732,?,S,0.596464,0.158961,0.596464,0.244575,*WRONG*
HUMEcnkvhJU,738,?,S,0.547722,0.169022,0.547722,0.283256,*WRONG*
HUMEcnkvhJU,744,?,S,0.512767,0.180182,0.512767,0.307051,*WRONG*
HUMEcnkvhJU,750,?,S,0.507435,0.176026,0.507435,0.316539,*WRONG*
HUMEcnkvhJU,756,?,S,0.568380,0.161998,0.568380,0.269622,*WRONG*
HUMEcnkvhJU,762,?,S,0.562394,0.171895,0.562394,0.265711,*WRONG*
HUMEcnkvhJU,768,?,S,0.542494,0.194683,0.542494,0.262823,*WRONG*
HUMEcnkvhJU,774,?,S,0.559287,0.192826,0.559287,0.247886,*WRONG*
HUMEcnkvhJU,780,?,S,0.561379,0.195631,0.561379,0.242990,*WRONG*
HUMEcnkvhJU,786,?,S,0.599652,0.169500,0.599652,0.230848,*WRONG*
HUMEcnkvhJU,792,?,S,0.584191,0.166813,0.584191,0.248996,*WRONG*
HUMEcnkvhJU,798,?,S,0.609221,0.156345,0.609221,0.234434,*WRONG*
HUMEcnkvhJU,804,?,S,0.591803,0.164045,0.591803,0.244153,*WRONG*
HUMEcnkvhJU,810,?,S,0.574533,0.186678,0.574533,0.238789,*WRONG*
HUMEcnkvhJU,816,?,S,0.602448,0.166406,0.602448,0.231146,*WRONG*
HUMEcnkvhJU,822,?,S,0.630939,0.159808,0.630939,0.209253,*WRONG*
HUMEcnkvhJU,828,?,S,0.618904,0.174849,0.618904,0.206247,*WRONG*
HUMEcnkvhJU,834,?,S,0.621214,0.162909,0.621214,0.215877,*WRONG*
HUMEcnkvhJU,840,?,S,0.620764,0.147667,0.620764,0.231569,*WRONG*
HUMEcnkvhJU,846,?,S,0.618358,0.167260,0.618358,0.214383,*WRONG*
HUMEcnkvhJU,852,?,S,0.603698,0.182121,0.603698,0.214180,*WRONG*
HUMEcnkvhJU,858,?,S,0.613609,0.165319,0.613609,0.221071,*WRONG*
HUMEcnkvhJU,864,?,S,0.618071,0.171807,0.618071,0.210122,*WRONG*
HUMEcnkvhJU,870,?,S,0.540941,0.166414,0.540941,0.292646,*WRONG*
HUMEcnkvhJU,876,?,S,0.492424,0.179178,0.492424,0.328399,*WRONG*
HUMEcnkvhJU,882,?,S,0.494019,0.198928,0.494019,0.307053,*WRONG*
HUMEcnkvhJU,888,?,S,0.529336,0.224921,0.529336,0.245743,*WRONG*
HUMEcnkvhJU,894,?,S,0.545945,0.233017,0.545945,0.221038,*WRONG*
HUMEcnkvhJU,900,?,S,0.548395,0.197071,0.548395,0.254534,*WRONG*
HUMEcnkvhJU,906,?,S,0.510104,0.216347,0.510104,0.273549,*WRONG*
HUMEcnkvhJU,912,?,S,0.522845,0.206990,0.522845,0.270165,*WRONG*
HUMEcnkvhJU,918,?,S,0.557772,0.196151,0.557772,0.246078,*WRONG*
HUMEcnkvhJU,924,?,S,0.554577,0.214846,0.554577,0.230577,*WRONG*
HUMEcnkvhJU,930,?,S,0.514504,0.201819,0.514504,0.283678,*WRONG*
HUMEcnkvhJU,936,?,S,0.507088,0.191489,0.507088,0.301423,*WRONG*
HUMEcnkvhJU,942,?,S,0.527244,0.199639,0.527244,0.273118,*WRONG*
HUMEcnkvhJU,948,?,S,0.543902,0.210914,0.543902,0.245183,*WRONG*
HUMEcnkvhJU,954,?,S,0.531439,0.241760,0.531439,0.226801,*WRONG*
HUMEcnkvhJU,960,?,S,0.497913,0.251289,0.497913,0.250798,*WRONG*
HUMEcnkvhJU,966,?,S,0.516117,0.252297,0.516117,0.231586,*WRONG*
HUMEcnkvhJU,972,?,S,0.523135,0.254393,0.523135,0.222473,*WRONG*
HUMEcnkvhJU,978,?,S,0.512796,0.216966,0.512796,0.270239,*WRONG*
HUMEcnkvhJU,984,?,S,0.513207,0.206200,0.513207,0.280593,*WRONG*
HUMEcnkvhJU,990,?,S,0.488276,0.230632,0.488276,0.281092,*WRONG*
HUMEcnkvhJU,996,?,S,0.525993,0.216025,0.525993,0.257982,*WRONG*
HUMEcnkvhJU,1002,?,S,0.552049,0.204189,0.552049,0.243761,*WRONG*
HUMEcnkvhJU,1008,?,S,0.568237,0.188186,0.568237,0.243577,*WRONG*
HUMEcnkvhJU,1014,?,S,0.552672,0.193020,0.552672,0.254308,*WRONG*
HUMEcnkvhJU,1020,?,S,0.516649,0.230458,0.516649,0.252893,*WRONG*
HUMEcnkvhJU,1026,?,S,0.464609,0.268351,0.464609,0.267039,*WRONG*
HUMEcnkvhJU,1032,?,S,0.448735,0.286925,0.448735,0.264340,*WRONG*
HUMEcnkvhJU,1038,?,S,0.469705,0.296377,0.469705,0.233919,*WRONG*
HUMEcnkvhJU,1044,?,S,0.441168,0.304653,0.441168,0.254179,*WRONG*
HUMEcnkvhJU,1050,?,S,0.530104,0.252076,0.530104,0.217820,*WRONG*
HUMEcnkvhJU,1056,?,S,0.523367,0.233515,0.523367,0.243118,*WRONG*
HUMEcnkvhJU,1062,?,S,0.524251,0.219198,0.524251,0.256551,*WRONG*
HUMEcnkvhJU,1068,?,S,0.526511,0.232707,0.526511,0.240782,*WRONG*
HUMEcnkvhJU,1074,?,S,0.575253,0.214535,0.575253,0.210211,*WRONG*
HUMEcnkvhJU,1080,?,S,0.634414,0.176294,0.634414,0.189293,*WRONG*
HUMEcnkvhJU,1086,?,S,0.662877,0.152529,0.662877,0.184594,*WRONG*
HUMEcnkvhJU,1092,?,S,0.670021,0.161499,0.670021,0.168480,*WRONG*
HUMEcnkvhJU,1098,?,S,0.639540,0.181677,0.639540,0.178783,*WRONG*
HUMEcnkvhJU,1104,?,S,0.644027,0.172847,0.644027,0.183127,*WRONG*
HUMEcnkvhJU,1110,?,S,0.607516,0.189800,0.607516,0.202685,*WRONG*
HUMEcnkvhJU,1116,?,S,0.604775,0.199377,0.604775,0.195848,*WRONG*
HUMEcnkvhJU,1122,?,S,0.596018,0.211621,0.596018,0.192361,*WRONG*
HUMEcnkvhJU,1128,?,S,0.627087,0.192847,0.627087,0.180066,*WRONG*
HUMEcnkvhJU,1134,?,S,0.641939,0.167406,0.641939,0.190655,*WRONG*
HUMEcnkvhJU,1140,?,S,0.600559,0.184066,0.600559,0.215375,*WRONG*
HUMEcnkvhJU,1146,?,S,0.610184,0.135646,0.610184,0.254170,*WRONG*
HUMEcnkvhJU,1152,?,S,0.579422,0.156970,0.579422,0.263607,*WRONG*
HUMEcnkvhJU,1158,?,S,0.536324,0.178492,0.536324,0.285184,*WRONG*
HUMEcnkvhJU,1164,?,S,0.500979,0.182618,0.500979,0.316402,*WRONG*
HUMEcnkvhJU,1170,?,S,0.441255,0.203233,0.441255,0.355513,*WRONG*
HUMEcnkvhJU,1176,?,S,0.456699,0.208815,0.456699,0.334486,*WRONG*
HUMEcnkvhJU,1182,?,S,0.485166,0.208209,0.485166,0.306625,*WRONG*
HUMEcnkvhJU,1188,?,S,0.503537,0.213660,0.503537,0.282803,*WRONG*
HUMEcnkvhJU,1194,?,S,0.472429,0.234023,0.472429,0.293548,*WRONG*
HUMEcnkvhJU,1200,?,S,0.487861,0.221219,0.487861,0.290920,*WRONG*
HUMEcnkvhJU,1206,?,S,0.511603,0.198606,0.511603,0.289791,*WRONG*
HUMEcnkvhJU,1212,?,S,0.549854,0.188896,0.549854,0.261250,*WRONG*
HUMEcnkvhJU,1218,?,S,0.493856,0.209620,0.493856,0.296525,*WRONG*
HUMEcnkvhJU,1224,?,S,0.536656,0.169943,0.536656,0.293401,*WRONG*
HUMEcnkvhJU,1230,?,S,0.562663,0.152373,0.562663,0.284964,*WRONG*
HUMEcnkvhJU,1236,?,S,0.550512,0.174348,0.550512,0.275140,*WRONG*
HUMEcnkvhJU,1242,?,S,0.524567,0.203091,0.524567,0.272342,*WRONG*
HUMEcnkvhJU,1248,?,S,0.516271,0.202115,0.516271,0.281613,*WRONG*
HUMEcnkvhJU,1254,?,S,0.506864,0.202043,0.506864,0.291093,*WRONG*
HUMEcnkvhJU,1260,?,S,0.502305,0.205313,0.502305,0.292383,*WRONG*
HUMEcnkvhJU,1266,?,S,0.506652,0.188463,0.506652,0.304885,*WRONG*
HUMEcnkvhJU,1272,?,S,0.509983,0.177367,0.509983,0.312650,*WRONG*
HUMEcnkvhJU,1278,?,S,0.453308,0.205971,0.453308,0.340721,*WRONG*
HUMEcnkvhJU,1284,?,S,0.465075,0.210895,0.465075,0.324030,*WRONG*
HUMEcnkvhJU,1290,?,S,0.545577,0.178526,0.545577,0.275897,*WRONG*
HUMEcnkvhJU,1296,?,S,0.534937,0.189946,0.534937,0.275117,*WRONG*
HUMEcnkvhJU,1302,?,S,0.500134,0.175607,0.500134,0.324258,*WRONG*
HUMEcnkvhJU,1308,?,S,0.497230,0.209162,0.497230,0.293607,*WRONG*
HUMEcnkvhJU,1314,?,S,0.515261,0.211553,0.515261,0.273186,*WRONG*
HUMEcnkvhJU,1320,?,S,0.546785,0.207785,0.546785,0.245430,*WRONG*
HUMEcnkvhJU,1326,?,S,0.569331,0.212411,0.569331,0.218258,*WRONG*
HUMEcnkvhJU,1332,?,S,0.571584,0.221850,0.571584,0.206566,*WRONG*
HUMEcnkvhJU,1338,?,S,0.580134,0.205529,0.580134,0.214337,*WRONG*
HUMEcnkvhJU,1344,?,S,0.571443,0.227821,0.571443,0.200736,*WRONG*
HUMEcnkvhJU,1350,?,S,0.579496,0.242907,0.579496,0.177597,*WRONG*
HUMEcnkvhJU,1356,?,S,0.588326,0.225068,0.588326,0.186606,*WRONG*
HUMEcnkvhJU,1362,?,S,0.586365,0.216853,0.586365,0.196782,*WRONG*
HUMEcnkvhJU,1368,?,S,0.591151,0.200839,0.591151,0.208010,*WRONG*
HUMEcnkvhJU,1374,?,S,0.580611,0.187658,0.580611,0.231732,*WRONG*
HUMEcnkvhJU,1380,?,S,0.566110,0.191955,0.566110,0.241934,*WRONG*
HUMEcnkvhJU,1386,?,S,0.560436,0.189597,0.560436,0.249967,*WRONG*
HUMEcnkvhJU,1392,?,S,0.573259,0.165800,0.573259,0.260941,*WRONG*
HUMEcnkvhJU,1398,?,S,0.529390,0.170683,0.529390,0.299927,*WRONG*
HUMEcnkvhJU,1404,?,S,0.473608,0.227201,0.473608,0.299191,*WRONG*
HUMEcnkvhJU,1410,?,S,0.566218,0.199047,0.566218,0.234734,*WRONG*
HUMEcnkvhJU,1416,?,S,0.577209,0.187915,0.577209,0.234876,*WRONG*
HUMEcnkvhJU,1422,?,S,0.548493,0.190154,0.548493,0.261353,*WRONG*
HUMEcnkvhJU,1428,?,S,0.561072,0.182686,0.561072,0.256242,*WRONG*
HUMEcnkvhJU,1434,?,S,0.547922,0.203517,0.547922,0.248561,*WRONG*
HUMEcnkvhJU,1440,?,S,0.526200,0.199069,0.526200,0.274731,*WRONG*
HUMEcnkvhJU,1446,?,S,0.513647,0.223971,0.513647,0.262382,*WRONG*
HUMEcnkvhJU,1452,?,S,0.542569,0.222432,0.542569,0.234999,*WRONG*
HUMEcnkvhJU,1458,?,S,0.536963,0.217302,0.536963,0.245735,*WRONG*
HUMEcnkvhJU,1464,?,S,0.536439,0.210456,0.536439,0.253106,*WRONG*
HUMEcnkvhJU,1470,?,S,0.555892,0.189389,0.555892,0.254719,*WRONG*
HUMEcnkvhJU,1476,?,S,0.536772,0.201687,0.536772,0.261541,*WRONG*
HUMEcnkvhJU,1482,?,S,0.524006,0.193306,0.524006,0.282689,*WRONG*
HUMEcnkvhJU,1488,?,S,0.524116,0.204250,0.524116,0.271635,*WRONG*
HUMEcnkvhJU,1494,?,S,0.581417,0.197272,0.581417,0.221311,*WRONG*
HUMEcnkvhJU,1500,?,S,0.561037,0.197017,0.561037,0.241946,*WRONG*
HUMEcnkvhJU,1506,?,S,0.530544,0.203095,0.530544,0.266361,*WRONG*
HUMEcnkvhJU,1512,?,S,0.625043,0.168623,0.625043,0.206334,*WRONG*
HUMEcnkvhJU,1518,?,S,0.559736,0.196452,0.559736,0.243811,*WRONG*
HUMEcnkvhJU,1524,?,S,0.563437,0.182904,0.563437,0.253658,*WRONG*
HUMEcnkvhJU,1530,?,S,0.607106,0.165389,0.607106,0.227505,*WRONG*
HUMEcnkvhJU,1536,?,S,0.626833,0.183066,0.626833,0.190101,*WRONG*
HUMEcnkvhJU,1542,?,S,0.589168,0.183045,0.589168,0.227787,*WRONG*
HUMEcnkvhJU,1548,?,S,0.625354,0.157248,0.625354,0.217398,*WRONG*
HUMEcnkvhJU,1554,?,S,0.586782,0.191737,0.586782,0.221480,*WRONG*
HUMEcnkvhJU,1560,?,S,0.560298,0.203913,0.560298,0.235789,*WRONG*
HUMEcnkvhJU,1566,?,S,0.561490,0.196575,0.561490,0.241935,*WRONG*
HUMEcnkvhJU,1572,?,S,0.575395,0.182671,0.575395,0.241935,*WRONG*
HUMEcnkvhJU,1578,?,S,0.542231,0.199441,0.542231,0.258328,*WRONG*
HUMEcnkvhJU,1584,?,S,0.495634,0.240628,0.495634,0.263738,*WRONG*
HUMEcnkvhJU,1590,?,S,0.499484,0.221783,0.499484,0.278734,*WRONG*
HUMEcnkvhJU,1596,?,S,0.461170,0.255675,0.461170,0.283156,*WRONG*
HUMEcnkvhJU,1602,?,S,0.489900,0.248440,0.489900,0.261660,*WRONG*
HUMEcnkvhJU,1608,?,S,0.413999,0.300138,0.413999,0.285863,*WRONG*
HUMEcnkvhJU,1614,?,S,0.350882,0.333240,0.350882,0.315879,*WRONG*
HUMEcnkvhJU,1620,?,S,0.346491,0.335265,0.346491,0.318244,*WRONG*
HUMEcnkvhJU,1626,?,S,0.373889,0.310892,0.373889,0.315218,*WRONG*
HUMEcnkvhJU,1632,?,S,0.397485,0.275788,0.397485,0.326727,*WRONG*
HUMEcnkvhJU,1638,?,S,0.379236,0.259833,0.379236,0.360931,*WRONG*
HUMEcnkvhJU,1644,?,S,0.396393,0.269345,0.396393,0.334262,*WRONG*
HUMEcnkvhJU,1650,?,S,0.387155,0.279269,0.387155,0.333577,*WRONG*
HUMEcnkvhJU,1656,?,S,0.411785,0.263321,0.411785,0.324893,*WRONG*
HUMEcnkvhJU,1662,?,S,0.432938,0.241366,0.432938,0.325696,*WRONG*
HUMEcnkvhJU,1668,?,S,0.397245,0.249295,0.397245,0.353459,*WRONG*
HUMEcnkvhJU,1674,?,S,0.411865,0.270551,0.411865,0.317584,*WRONG*
HUMEcnkvhJU,1680,?,S,0.420996,0.294985,0.420996,0.284020,*WRONG*
HUMEcnkvhJU,1686,?,S,0.437907,0.237337,0.437907,0.324756,*WRONG*
HUMEcnkvhJU,1692,?,S,0.443687,0.214688,0.443687,0.341625,*WRONG*
HUMEcnkvhJU,1698,?,S,0.440659,0.236135,0.440659,0.323206,*WRONG*
HUMEcnkvhJU,1704,?,S,0.433307,0.264993,0.433307,0.301700,*WRONG*
HUMEcnkvhJU,1710,?,S,0.439797,0.244909,0.439797,0.315294,*WRONG*
HUMEcnkvhJU,1716,?,S,0.467488,0.214886,0.467488,0.317627,*WRONG*
HUMEcnkvhJU,1722,?,S,0.461740,0.227734,0.461740,0.310526,*WRONG*
HUMEcnkvhJU,1728,?,S,0.509425,0.198607,0.509425,0.291967,*WRONG*
HUMEcnkvhJU,1734,?,S,0.542180,0.178574,0.542180,0.279246,*WRONG*
HUMEcnkvhJU,1740,?,S,0.523820,0.183574,0.523820,0.292606,*WRONG*
HUMEcnkvhJU,1746,?,S,0.544968,0.198833,0.544968,0.256199,*WRONG*
HUMEcnkvhJU,1752,?,S,0.568008,0.200173,0.568008,0.231819,*WRONG*
HUMEcnkvhJU,1758,?,S,0.563210,0.202104,0.563210,0.234685,*WRONG*
HUMEcnkvhJU,1764,?,S,0.536009,0.202477,0.536009,0.261514,*WRONG*
HUMEcnkvhJU,1770,?,S,0.530894,0.205823,0.530894,0.263283,*WRONG*
HUMEcnkvhJU,1776,?,S,0.556214,0.185724,0.556214,0.258062,*WRONG*
HUMEcnkvhJU,1782,?,S,0.532042,0.213537,0.532042,0.254422,*WRONG*
HUMEcnkvhJU,1788,?,S,0.489684,0.231480,0.489684,0.278836,*WRONG*
HUMEcnkvhJU,1794,?,S,0.495905,0.215448,0.495905,0.288647,*WRONG*
HUMEcnkvhJU,1800,?,S,0.525322,0.186207,0.525322,0.288472,*WRONG*
HUMEcnkvhJU,1806,?,S,0.527798,0.199812,0.527798,0.272391,*WRONG*
HUMEcnkvhJU,1812,?,S,0.529577,0.198940,0.529577,0.271483,*WRONG*
HUMEcnkvhJU,1818,?,S,0.519378,0.222848,0.519378,0.257775,*WRONG*
HUMEcnkvhJU,1824,?,S,0.457567,0.269840,0.457567,0.272592,*WRONG*
