video_id,frame_number,groundtruth_label,predicted_label,predicted_label_probability,probability_P,probability_S,probability_n,mismatch_flag
3DEzJTxxmlM,456,?,n,0.373221,0.301142,0.325638,0.373221,*WRONG*
3DEzJTxxmlM,462,?,n,0.415561,0.274819,0.309619,0.415561,*WRONG*
3DEzJTxxmlM,468,?,n,0.378328,0.338119,0.283553,0.378328,*WRONG*
3DEzJTxxmlM,474,?,n,0.399985,0.297810,0.302205,0.399985,*WRONG*
3DEzJTxxmlM,480,?,n,0.383241,0.287524,0.329235,0.383241,*WRONG*
3DEzJTxxmlM,486,?,n,0.376565,0.285990,0.337445,0.376565,*WRONG*
3DEzJTxxmlM,492,?,S,0.363360,0.278561,0.363360,0.358079,*WRONG*
3DEzJTxxmlM,498,?,S,0.397145,0.292405,0.397145,0.310450,*WRONG*
3DEzJTxxmlM,504,?,S,0.382971,0.284164,0.382971,0.332865,*WRONG*
3DEzJTxxmlM,510,?,S,0.385143,0.276178,0.385143,0.338679,*WRONG*
3DEzJTxxmlM,516,?,S,0.404250,0.250227,0.404250,0.345523,*WRONG*
3DEzJTxxmlM,522,?,S,0.409575,0.249868,0.409575,0.340558,*WRONG*
3DEzJTxxmlM,528,?,n,0.365934,0.270786,0.363280,0.365934,*WRONG*
3DEzJTxxmlM,534,?,n,0.392459,0.276353,0.331188,0.392459,*WRONG*
3DEzJTxxmlM,540,?,n,0.376212,0.298825,0.324963,0.376212,*WRONG*
3DEzJTxxmlM,546,?,S,0.361347,0.316079,0.361347,0.322574,*WRONG*
3DEzJTxxmlM,552,?,S,0.400182,0.293584,0.400182,0.306234,*WRONG*
3DEzJTxxmlM,558,?,S,0.412866,0.266443,0.412866,0.320691,*WRONG*
3DEzJTxxmlM,564,?,n,0.402004,0.263622,0.334374,0.402004,*WRONG*
3DEzJTxxmlM,570,?,S,0.355742,0.313307,0.355742,0.330952,*WRONG*
3DEzJTxxmlM,576,?,S,0.376547,0.311603,0.376547,0.311850,*WRONG*
3DEzJTxxmlM,582,?,n,0.384537,0.293913,0.321550,0.384537,*WRONG*
3DEzJTxxmlM,588,?,n,0.381669,0.299589,0.318742,0.381669,*WRONG*
3DEzJTxxmlM,594,?,n,0.441854,0.254644,0.303502,0.441854,*WRONG*
3DEzJTxxmlM,600,?,n,0.373678,0.364609,0.261713,0.373678,*WRONG*
3DEzJTxxmlM,606,?,P,0.369185,0.369185,0.271115,0.359699,*WRONG*
3DEzJTxxmlM,612,?,n,0.375222,0.329634,0.295144,0.375222,*WRONG*
3DEzJTxxmlM,618,?,n,0.378460,0.335726,0.285814,0.378460,*WRONG*
3DEzJTxxmlM,624,?,n,0.382977,0.325155,0.291869,0.382977,*WRONG*
3DEzJTxxmlM,630,?,n,0.402533,0.309602,0.287866,0.402533,*WRONG*
3DEzJTxxmlM,636,?,n,0.421033,0.282494,0.296473,0.421033,*WRONG*
3DEzJTxxmlM,642,?,n,0.406813,0.285487,0.307699,0.406813,*WRONG*
3DEzJTxxmlM,648,?,n,0.402871,0.294694,0.302436,0.402871,*WRONG*
3DEzJTxxmlM,654,?,n,0.368121,0.344997,0.286882,0.368121,*WRONG*
3DEzJTxxmlM,660,?,n,0.354776,0.348939,0.296285,0.354776,*WRONG*
3DEzJTxxmlM,666,?,n,0.419745,0.288023,0.292233,0.419745,*WRONG*
3DEzJTxxmlM,672,?,n,0.477889,0.256683,0.265428,0.477889,*WRONG*
3DEzJTxxmlM,678,?,n,0.419147,0.312239,0.268613,0.419147,*WRONG*
3DEzJTxxmlM,684,?,n,0.410280,0.296541,0.293179,0.410280,*WRONG*
3DEzJTxxmlM,690,?,n,0.376182,0.303150,0.320668,0.376182,*WRONG*
3DEzJTxxmlM,696,?,n,0.363113,0.293448,0.343439,0.363113,*WRONG*
3DEzJTxxmlM,702,?,n,0.370290,0.314605,0.315105,0.370290,*WRONG*
3DEzJTxxmlM,708,?,S,0.356225,0.296299,0.356225,0.347476,*WRONG*
3DEzJTxxmlM,714,?,S,0.356762,0.288761,0.356762,0.354477,*WRONG*
3DEzJTxxmlM,720,?,n,0.420344,0.265465,0.314191,0.420344,*WRONG*
3DEzJTxxmlM,726,?,n,0.419141,0.273329,0.307530,0.419141,*WRONG*
3DEzJTxxmlM,732,?,n,0.396205,0.298062,0.305733,0.396205,*WRONG*
3DEzJTxxmlM,738,?,n,0.378696,0.301410,0.319895,0.378696,*WRONG*
3DEzJTxxmlM,744,?,n,0.385746,0.275013,0.339242,0.385746,*WRONG*
3DEzJTxxmlM,750,?,n,0.351849,0.312996,0.335155,0.351849,*WRONG*
3DEzJTxxmlM,756,?,S,0.337064,0.329038,0.337064,0.333898,*WRONG*
3DEzJTxxmlM,762,?,n,0.350874,0.309324,0.339802,0.350874,*WRONG*
3DEzJTxxmlM,768,?,n,0.371547,0.298099,0.330354,0.371547,*WRONG*
3DEzJTxxmlM,774,?,S,0.389324,0.262001,0.389324,0.348675,*WRONG*
3DEzJTxxmlM,780,?,S,0.410048,0.282788,0.410048,0.307164,*WRONG*
3DEzJTxxmlM,786,?,S,0.407115,0.295321,0.407115,0.297565,*WRONG*
3DEzJTxxmlM,792,?,S,0.409969,0.327519,0.409969,0.262512,*WRONG*
3DEzJTxxmlM,798,?,S,0.426021,0.307913,0.426021,0.266066,*WRONG*
3DEzJTxxmlM,804,?,S,0.376988,0.324525,0.376988,0.298487,*WRONG*
3DEzJTxxmlM,810,?,S,0.355129,0.355093,0.355129,0.289778,*WRONG*
3DEzJTxxmlM,816,?,S,0.353739,0.315520,0.353739,0.330741,*WRONG*
3DEzJTxxmlM,822,?,S,0.361785,0.304287,0.361785,0.333929,*WRONG*
3DEzJTxxmlM,828,?,S,0.402542,0.273675,0.402542,0.323783,*WRONG*
3DEzJTxxmlM,834,?,n,0.356786,0.295350,0.347864,0.356786,*WRONG*
3DEzJTxxmlM,840,?,n,0.346780,0.330507,0.322713,0.346780,*WRONG*
3DEzJTxxmlM,846,?,P,0.362157,0.362157,0.353947,0.283897,*WRONG*
3DEzJTxxmlM,852,?,P,0.350851,0.350851,0.339230,0.309919,*WRONG*
3DEzJTxxmlM,858,?,S,0.343297,0.334106,0.343297,0.322597,*WRONG*
3DEzJTxxmlM,864,?,S,0.356554,0.332172,0.356554,0.311274,*WRONG*
3DEzJTxxmlM,870,?,n,0.356722,0.289543,0.353734,0.356722,*WRONG*
3DEzJTxxmlM,876,?,S,0.408380,0.268868,0.408380,0.322752,*WRONG*
3DEzJTxxmlM,882,?,S,0.394729,0.300380,0.394729,0.304890,*WRONG*
3DEzJTxxmlM,888,?,S,0.393485,0.265135,0.393485,0.341379,*WRONG*
3DEzJTxxmlM,894,?,S,0.390592,0.270063,0.390592,0.339345,*WRONG*
3DEzJTxxmlM,900,?,n,0.396878,0.219944,0.383178,0.396878,*WRONG*
3DEzJTxxmlM,906,?,S,0.408887,0.207862,0.408887,0.383251,*WRONG*
3DEzJTxxmlM,912,?,S,0.453192,0.243935,0.453192,0.302873,*WRONG*
3DEzJTxxmlM,918,?,S,0.402976,0.276715,0.402976,0.320309,*WRONG*
3DEzJTxxmlM,924,?,S,0.348457,0.321787,0.348457,0.329756,*WRONG*
3DEzJTxxmlM,930,?,S,0.371623,0.364287,0.371623,0.264090,*WRONG*
3DEzJTxxmlM,936,?,S,0.400038,0.310179,0.400038,0.289783,*WRONG*
3DEzJTxxmlM,942,?,S,0.422108,0.253628,0.422108,0.324264,*WRONG*
3DEzJTxxmlM,948,?,S,0.401790,0.259540,0.401790,0.338670,*WRONG*
3DEzJTxxmlM,954,?,S,0.410994,0.277994,0.410994,0.311012,*WRONG*
3DEzJTxxmlM,960,?,S,0.399792,0.327573,0.399792,0.272635,*WRONG*
3DEzJTxxmlM,966,?,P,0.391867,0.391867,0.363821,0.244312,*WRONG*
3DEzJTxxmlM,972,?,P,0.403813,0.403813,0.389372,0.206815,*WRONG*
3DEzJTxxmlM,978,?,P,0.394766,0.394766,0.314829,0.290404,*WRONG*
3DEzJTxxmlM,984,?,P,0.435449,0.435449,0.294166,0.270386,*WRONG*
3DEzJTxxmlM,990,?,P,0.423150,0.423150,0.303257,0.273593,*WRONG*
3DEzJTxxmlM,996,?,P,0.464419,0.464419,0.317376,0.218205,*WRONG*
3DEzJTxxmlM,1002,?,P,0.464342,0.464342,0.330601,0.205057,*WRONG*
3DEzJTxxmlM,1008,?,P,0.495522,0.495522,0.292122,0.212356,*WRONG*
3DEzJTxxmlM,1014,?,P,0.458301,0.458301,0.338404,0.203295,*WRONG*
3DEzJTxxmlM,1020,?,P,0.400513,0.400513,0.373481,0.226006,*WRONG*
3DEzJTxxmlM,1026,?,P,0.399180,0.399180,0.342425,0.258396,*WRONG*
3DEzJTxxmlM,1032,?,P,0.403476,0.403476,0.323327,0.273197,*WRONG*
3DEzJTxxmlM,1038,?,P,0.392006,0.392006,0.326297,0.281698,*WRONG*
3DEzJTxxmlM,1044,?,P,0.383600,0.383600,0.344233,0.272167,*WRONG*
3DEzJTxxmlM,1050,?,P,0.380595,0.380595,0.327937,0.291468,*WRONG*
3DEzJTxxmlM,1056,?,P,0.372420,0.372420,0.355478,0.272102,*WRONG*
3DEzJTxxmlM,1062,?,S,0.357461,0.352696,0.357461,0.289842,*WRONG*
3DEzJTxxmlM,1068,?,S,0.396330,0.349714,0.396330,0.253957,*WRONG*
3DEzJTxxmlM,1074,?,S,0.372982,0.351002,0.372982,0.276015,*WRONG*
3DEzJTxxmlM,1080,?,S,0.386303,0.342382,0.386303,0.271315,*WRONG*
3DEzJTxxmlM,1086,?,S,0.362246,0.355243,0.362246,0.282510,*WRONG*
3DEzJTxxmlM,1092,?,S,0.382446,0.289892,0.382446,0.327662,*WRONG*
3DEzJTxxmlM,1098,?,S,0.372991,0.271278,0.372991,0.355732,*WRONG*
3DEzJTxxmlM,1104,?,S,0.403952,0.323610,0.403952,0.272439,*WRONG*
3DEzJTxxmlM,1110,?,S,0.379231,0.355768,0.379231,0.265001,*WRONG*
3DEzJTxxmlM,1116,?,S,0.401957,0.346574,0.401957,0.251469,*WRONG*
3DEzJTxxmlM,1122,?,S,0.404239,0.347044,0.404239,0.248717,*WRONG*
3DEzJTxxmlM,1128,?,S,0.404509,0.379771,0.404509,0.215720,*WRONG*
3DEzJTxxmlM,1134,?,S,0.424857,0.357045,0.424857,0.218099,*WRONG*
3DEzJTxxmlM,1140,?,S,0.428314,0.355415,0.428314,0.216271,*WRONG*
3DEzJTxxmlM,1146,?,S,0.381520,0.366143,0.381520,0.252338,*WRONG*
3DEzJTxxmlM,1152,?,P,0.388635,0.388635,0.339041,0.272324,*WRONG*
3DEzJTxxmlM,1158,?,P,0.398197,0.398197,0.309712,0.292092,*WRONG*
3DEzJTxxmlM,1164,?,P,0.378472,0.378472,0.331639,0.289889,*WRONG*
3DEzJTxxmlM,1170,?,P,0.367644,0.367644,0.355070,0.277285,*WRONG*
3DEzJTxxmlM,1176,?,S,0.468804,0.245955,0.468804,0.285241,*WRONG*
3DEzJTxxmlM,1182,?,S,0.458280,0.268456,0.458280,0.273264,*WRONG*
3DEzJTxxmlM,1188,?,S,0.419577,0.276952,0.419577,0.303471,*WRONG*
3DEzJTxxmlM,1194,?,S,0.367395,0.285378,0.367395,0.347226,*WRONG*
3DEzJTxxmlM,1200,?,n,0.346958,0.314531,0.338511,0.346958,*WRONG*
3DEzJTxxmlM,1206,?,S,0.345474,0.342661,0.345474,0.311865,*WRONG*
3DEzJTxxmlM,1212,?,S,0.376897,0.335914,0.376897,0.287189,*WRONG*
3DEzJTxxmlM,1218,?,S,0.340474,0.326200,0.340474,0.333326,*WRONG*
3DEzJTxxmlM,1224,?,n,0.378757,0.284142,0.337100,0.378757,*WRONG*
3DEzJTxxmlM,1230,?,n,0.389090,0.293204,0.317706,0.389090,*WRONG*
3DEzJTxxmlM,1236,?,n,0.416507,0.287151,0.296342,0.416507,*WRONG*
3DEzJTxxmlM,1242,?,n,0.364217,0.329717,0.306066,0.364217,*WRONG*
3DEzJTxxmlM,1248,?,n,0.377006,0.310735,0.312259,0.377006,*WRONG*
3DEzJTxxmlM,1254,?,n,0.355840,0.328794,0.315366,0.355840,*WRONG*
3DEzJTxxmlM,1260,?,S,0.345557,0.331495,0.345557,0.322948,*WRONG*
3DEzJTxxmlM,1266,?,S,0.384999,0.290895,0.384999,0.324106,*WRONG*
3DEzJTxxmlM,1272,?,S,0.373951,0.273864,0.373951,0.352185,*WRONG*
3DEzJTxxmlM,1278,?,n,0.366950,0.276609,0.356441,0.366950,*WRONG*
3DEzJTxxmlM,1284,?,S,0.353968,0.346845,0.353968,0.299187,*WRONG*
3DEzJTxxmlM,1290,?,P,0.369072,0.369072,0.358585,0.272343,*WRONG*
3DEzJTxxmlM,1296,?,P,0.373605,0.373605,0.360590,0.265805,*WRONG*
3DEzJTxxmlM,1302,?,P,0.373160,0.373160,0.356195,0.270644,*WRONG*
3DEzJTxxmlM,1308,?,P,0.388010,0.388010,0.311037,0.300953,*WRONG*
3DEzJTxxmlM,1314,?,n,0.355242,0.335744,0.309014,0.355242,*WRONG*
3DEzJTxxmlM,1320,?,n,0.358686,0.307468,0.333847,0.358686,*WRONG*
3DEzJTxxmlM,1326,?,S,0.369948,0.293147,0.369948,0.336905,*WRONG*
3DEzJTxxmlM,1332,?,S,0.355641,0.296016,0.355641,0.348343,*WRONG*
3DEzJTxxmlM,1338,?,n,0.367005,0.308530,0.324465,0.367005,*WRONG*
3DEzJTxxmlM,1344,?,S,0.353652,0.325686,0.353652,0.320662,*WRONG*
3DEzJTxxmlM,1350,?,S,0.357554,0.322756,0.357554,0.319690,*WRONG*
3DEzJTxxmlM,1356,?,S,0.339899,0.322184,0.339899,0.337917,*WRONG*
3DEzJTxxmlM,1362,?,n,0.341429,0.319798,0.338773,0.341429,*WRONG*
3DEzJTxxmlM,1368,?,n,0.356202,0.312223,0.331575,0.356202,*WRONG*
3DEzJTxxmlM,1374,?,n,0.387946,0.309773,0.302281,0.387946,*WRONG*
3DEzJTxxmlM,1380,?,n,0.405249,0.306627,0.288124,0.405249,*WRONG*
3DEzJTxxmlM,1386,?,n,0.369951,0.357985,0.272064,0.369951,*WRONG*
3DEzJTxxmlM,1392,?,P,0.380347,0.380347,0.265535,0.354118,*WRONG*
3DEzJTxxmlM,1398,?,P,0.375544,0.375544,0.269781,0.354675,*WRONG*
3DEzJTxxmlM,1404,?,n,0.375973,0.338580,0.285447,0.375973,*WRONG*
3DEzJTxxmlM,1410,?,n,0.384263,0.318146,0.297591,0.384263,*WRONG*
3DEzJTxxmlM,1416,?,n,0.354759,0.308714,0.336527,0.354759,*WRONG*
3DEzJTxxmlM,1422,?,n,0.350387,0.320103,0.329510,0.350387,*WRONG*
3DEzJTxxmlM,1428,?,S,0.353480,0.322708,0.353480,0.323812,*WRONG*
3DEzJTxxmlM,1434,?,S,0.365563,0.291081,0.365563,0.343356,*WRONG*
3DEzJTxxmlM,1440,?,S,0.361211,0.293126,0.361211,0.345662,*WRONG*
3DEzJTxxmlM,1446,?,n,0.374975,0.270147,0.354878,0.374975,*WRONG*
3DEzJTxxmlM,1452,?,n,0.381945,0.266512,0.351543,0.381945,*WRONG*
3DEzJTxxmlM,1458,?,n,0.380073,0.272960,0.346967,0.380073,*WRONG*
3DEzJTxxmlM,1464,?,n,0.361758,0.278081,0.360161,0.361758,*WRONG*
3DEzJTxxmlM,1470,?,n,0.365841,0.277622,0.356537,0.365841,*WRONG*
3DEzJTxxmlM,1476,?,n,0.428660,0.199245,0.372096,0.428660,*WRONG*
3DEzJTxxmlM,1482,?,n,0.431196,0.216272,0.352532,0.431196,*WRONG*
3DEzJTxxmlM,1488,?,n,0.418407,0.187759,0.393834,0.418407,*WRONG*
3DEzJTxxmlM,1494,?,n,0.442253,0.191457,0.366290,0.442253,*WRONG*
3DEzJTxxmlM,1500,?,n,0.400380,0.209288,0.390332,0.400380,*WRONG*
3DEzJTxxmlM,1506,?,S,0.400691,0.221504,0.400691,0.377805,*WRONG*
3DEzJTxxmlM,1512,?,n,0.427743,0.262298,0.309959,0.427743,*WRONG*
3DEzJTxxmlM,1518,?,n,0.396460,0.296107,0.307434,0.396460,*WRONG*
3DEzJTxxmlM,1524,?,n,0.404435,0.292074,0.303491,0.404435,*WRONG*
3DEzJTxxmlM,1530,?,n,0.391278,0.339307,0.269415,0.391278,*WRONG*
3DEzJTxxmlM,1536,?,n,0.387882,0.333164,0.278954,0.387882,*WRONG*
3DEzJTxxmlM,1542,?,n,0.435247,0.285087,0.279667,0.435247,*WRONG*
3DEzJTxxmlM,1548,?,n,0.413089,0.280377,0.306533,0.413089,*WRONG*
3DEzJTxxmlM,1554,?,S,0.360430,0.290017,0.360430,0.349553,*WRONG*
3DEzJTxxmlM,1560,?,n,0.365302,0.280830,0.353868,0.365302,*WRONG*
3DEzJTxxmlM,1566,?,n,0.361107,0.279166,0.359726,0.361107,*WRONG*
3DEzJTxxmlM,1572,?,n,0.350782,0.314289,0.334928,0.350782,*WRONG*
3DEzJTxxmlM,1578,?,n,0.352875,0.341428,0.305696,0.352875,*WRONG*
3DEzJTxxmlM,1584,?,P,0.372871,0.372871,0.277067,0.350062,*WRONG*
3DEzJTxxmlM,1590,?,P,0.378508,0.378508,0.279671,0.341822,*WRONG*
3DEzJTxxmlM,1596,?,P,0.396297,0.396297,0.290133,0.313570,*WRONG*
3DEzJTxxmlM,1602,?,P,0.378246,0.378246,0.303500,0.318254,*WRONG*
3DEzJTxxmlM,1608,?,P,0.383257,0.383257,0.310940,0.305803,*WRONG*
3DEzJTxxmlM,1614,?,P,0.375664,0.375664,0.334342,0.289994,*WRONG*
3DEzJTxxmlM,1620,?,S,0.345572,0.341942,0.345572,0.312486,*WRONG*
3DEzJTxxmlM,1626,?,P,0.340865,0.340865,0.328313,0.330822,*WRONG*
3DEzJTxxmlM,1632,?,P,0.396770,0.396770,0.287620,0.315610,*WRONG*
3DEzJTxxmlM,1638,?,P,0.364795,0.364795,0.286171,0.349034,*WRONG*
3DEzJTxxmlM,1644,?,P,0.378860,0.378860,0.269048,0.352092,*WRONG*
3DEzJTxxmlM,1650,?,P,0.413263,0.413263,0.254619,0.332118,*WRONG*
3DEzJTxxmlM,1656,?,P,0.367731,0.367731,0.290610,0.341659,*WRONG*
3DEzJTxxmlM,1662,?,n,0.340039,0.337156,0.322805,0.340039,*WRONG*
3DEzJTxxmlM,1668,?,n,0.372742,0.293261,0.333997,0.372742,*WRONG*
3DEzJTxxmlM,1674,?,n,0.406608,0.268123,0.325269,0.406608,*WRONG*
3DEzJTxxmlM,1680,?,n,0.405552,0.278516,0.315931,0.405552,*WRONG*
3DEzJTxxmlM,1686,?,n,0.385033,0.290429,0.324539,0.385033,*WRONG*
3DEzJTxxmlM,1692,?,n,0.420953,0.277936,0.301112,0.420953,*WRONG*
3DEzJTxxmlM,1698,?,n,0.445604,0.256150,0.298246,0.445604,*WRONG*
3DEzJTxxmlM,1704,?,n,0.412495,0.276801,0.310704,0.412495,*WRONG*
3DEzJTxxmlM,1710,?,n,0.376990,0.304907,0.318104,0.376990,*WRONG*
3DEzJTxxmlM,1716,?,n,0.460292,0.264227,0.275481,0.460292,*WRONG*
3DEzJTxxmlM,1722,?,n,0.454888,0.232927,0.312185,0.454888,*WRONG*
3DEzJTxxmlM,1728,?,n,0.403430,0.301047,0.295523,0.403430,*WRONG*
3DEzJTxxmlM,1734,?,P,0.341104,0.341104,0.333847,0.325049,*WRONG*
3DEzJTxxmlM,1740,?,n,0.351938,0.330698,0.317363,0.351938,*WRONG*
3DEzJTxxmlM,1746,?,n,0.357540,0.335602,0.306857,0.357540,*WRONG*
3DEzJTxxmlM,1752,?,P,0.345473,0.345473,0.317221,0.337305,*WRONG*
3DEzJTxxmlM,1758,?,n,0.341228,0.333924,0.324848,0.341228,*WRONG*
3DEzJTxxmlM,1764,?,S,0.362320,0.344169,0.362320,0.293512,*WRONG*
3DEzJTxxmlM,1770,?,S,0.374766,0.291701,0.374766,0.333532,*WRONG*
3DEzJTxxmlM,1776,?,n,0.352574,0.300640,0.346786,0.352574,*WRONG*
3DEzJTxxmlM,1782,?,n,0.378937,0.287212,0.333851,0.378937,*WRONG*
3DEzJTxxmlM,1788,?,n,0.361998,0.324113,0.313889,0.361998,*WRONG*
3DEzJTxxmlM,1794,?,n,0.361258,0.340401,0.298342,0.361258,*WRONG*
3DEzJTxxmlM,1800,?,P,0.346321,0.346321,0.327123,0.326555,*WRONG*
3DEzJTxxmlM,1806,?,P,0.349835,0.349835,0.323861,0.326303,*WRONG*
3DEzJTxxmlM,1812,?,P,0.368905,0.368905,0.318195,0.312900,*WRONG*
3DEzJTxxmlM,1818,?,S,0.379596,0.344766,0.379596,0.275638,*WRONG*
3DEzJTxxmlM,1824,?,S,0.418351,0.304196,0.418351,0.277454,*WRONG*
